SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
510520257;ALTITUDE ECHAFAUDAGE SUD EST;51052025700021;4399B;;;38390;16/02/2009;De 10 à 19 salariés;0;35543;0;0;0;0;0;0;334839;71171;0;111320;98542;2364;618238;0;0;653781;150000;47;34556;398485;0;0;0;0;24469;26357;0;105589;98878;0;0;0;0;255296;653781;0;875075;0;875075;0;2460;877807;0;0;32754;0;487774;20577;197480;79469;13391;0;1825;0;138;833411;44396;1146;980;980;0;0;0;0;0;1636;-1636;34556;0;8369;8743;29694;0;58237;12251;0;0;0;0;51113;5;0;0;0;14049;0;44561;BOUVESSE-QUIRIEU;12;;Société à responsabilité limitée (SARL)
401003207;FORMATION ET CONSEIL EN INFORMATIQUE;40100320700032;4651Z;;;38240;05/05/1995;De 10 à 19 salariés;0;31520;0;0;0;0;59237;1466;609662;108865;0;0;14759;0;793989;0;0;825509;60000;0;-106262;161159;0;38755;0;0;77157;10000;11509;310310;150074;0;45540;0;21005;625595;825509;64898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MEYLAN;12;3,4;Société par actions simplifiée
343277505;ALIQUIS CONSEIL SAS;34327750500040;6622Z;;;01100;01/01/1988;De 10 à 19 salariés;0;1093716;0;0;0;0;0;0;679510;103921;0;501660;141950;4695;1431737;0;0;2525453;78759;29939;553696;2264344;0;26043;0;0;0;0;0;22451;202615;0;10000;0;0;235066;2525453;0;2030274;0;2030274;0;64951;2095229;0;0;0;0;284614;154017;505101;259409;32295;0;0;0;14987;1250423;844807;39;0;174;0;0;63001;0;0;85989;-22988;553696;0;267988;0;132997;0;8568;0;0;0;0;0;0;0;0;0;0;0;0;844672;BELLIGNAT;12;8,5;Société par actions simplifiée
402311286;CITYA HOREAU COUFFON;40231128600023;6832A;;;72000;01/07/1995;De 20 à 49 salariés;0;280577;0;0;0;0;0;0;22114;55588;0;0;4947568;55808;5081078;0;0;5361655;7622;0;377932;447181;0;24000;0;0;76745;0;0;62874;176137;2603;4572116;0;0;4890474;5361655;0;2163509;0;2163509;1839;200;2165778;0;0;0;0;591714;67049;691204;285900;20715;0;0;24000;19;1680602;485176;41136;3503;3503;0;0;9068;6406;0;21978;-12910;377932;0;131967;0;89395;0;24494;20022;0;0;0;0;0;0;0;0;0;0;0;522809;LE MANS;12;9,1;Société à responsabilité limitée (SARL)
817693799;PHOENIX;81769379900014;8020Z;;;75020;06/01/2016;De 20 à 49 salariés;0;470;0;0;0;0;0;0;17216;10745;0;0;12343;0;40304;0;0;40774;1000;0;20819;21819;0;0;0;0;0;0;0;2023;0;0;16931;0;0;18954;40774;0;0;0;77271;0;0;77271;0;0;0;0;18939;488;19082;13652;0;0;0;0;0;52160;25112;16;0;28;0;0;0;0;0;688;0;20819;0;3593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 20;12;8,6;Société à responsabilité limitée (SARL)
451712616;KIMEX INTERNATIONAL;45171261600031;4618Z;;;33127;02/01/2004;De 10 à 19 salariés;0;73519;0;0;0;0;268557;32421;133945;8374;0;40000;394293;3538;881129;0;0;954647;10000;0;126305;705475;0;0;0;0;52981;20000;0;56631;119498;0;63;0;0;249173;954647;0;1557827;51230;1609057;0;24086;1633252;544068;56497;281747;0;210104;10044;242669;66008;23726;0;17639;0;570;1453072;180180;2733;1195;1195;0;0;0;0;0;79;-79;126305;0;55334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181718;SAINT JEAN D'ILLAC;12;7,6;Société par actions simplifiée
511931354;HARGASSNER FRANCE NORD-EST / HARGASSNER FRANCE NORD-EST;51193135400027;4674B;;;70200;01/05/2009;De 10 à 19 salariés;0;28580;0;0;0;0;210849;3000;240025;16103;0;0;28997;1979;500955;0;0;529535;60000;0;5373;113837;0;0;0;0;132;10623;0;319070;77612;0;8258;0;0;415697;529535;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LURE;12;4,8;Société par actions simplifiée
651650137;SARL MARTIGNAC / BRICORAMA;65165013700011;4752B;;;46400;01/01/1965;De 10 à 19 salariés;0;207276;0;0;0;0;914481;0;20103;37458;0;0;95339;489;1067870;0;0;1275146;76225;691650;8914;789262;0;0;0;0;49327;1024;0;368191;67341;0;0;0;0;485883;1275146;0;1993567;0;1993567;3820;18318;2019568;1266084;-78218;0;0;181676;47676;446020;66004;28483;0;0;0;51143;2008868;10700;16;1802;1802;0;0;0;0;0;0;0;8914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8914;SAINT-LAURENT-LES-TOURS;12;4,7;Société à responsabilité limitée (SARL)
482405396;APCO TECHNOLOGIES S A S;48240539600011;3316Z;;;97310;01/05/2005;De 20 à 49 salariés;0;92226;0;0;0;0;0;0;124170;447143;0;0;102374;29573;703262;0;0;795488;50000;0;198345;330507;0;0;0;0;0;0;0;48098;416883;0;0;0;0;464981;795488;0;2450095;0;2450095;0;33647;2483742;0;0;0;0;408269;56873;1300852;470361;13189;0;0;0;0;2249546;234196;0;0;0;0;0;130262;0;0;147622;-17359;198345;0;18492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234196;KOUROU;12;7,1;Société par actions simplifiée
592067391;SOC FINANCIERE ET IMMOBIL DU CROISSANT;59206739100017;6820B;;;75002;01/01/1959;De 1 à 2 salariés;0;58366;0;0;0;0;0;0;163513;243011;0;123726;1101851;48771;1680871;0;0;1739237;100000;37131;619526;942033;0;0;0;0;1622;451504;0;15530;153561;0;137728;0;37260;797205;1739237;1622;1662240;0;1662240;0;0;1662240;0;0;185;0;316920;124268;144517;53447;6315;0;19596;0;29800;695048;967193;3445;0;17860;17860;0;771;0;0;10;760;619526;0;334012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;952778;PARIS 2;12;9,6;Société anonyme à conseil d'administration
402196224;YONNE EQUIPEMENT;40219622400024;6820B;;;89000;26/06/1995;0 salarié pendant l'année;0;14936499;0;0;0;0;0;0;452288;213734;0;3444782;669774;197128;4977706;0;0;19914205;3434254;0;319175;6389724;0;0;0;0;12003976;308095;0;31247;448034;322872;8228;0;402029;13524481;19914205;0;3087707;0;3087707;0;91651;3280278;0;0;0;0;1214002;361315;0;0;1023347;0;49372;0;131;2648166;632112;81240;478882;478882;0;0;1711137;17731;17731;1466866;244271;319175;0;159566;0;0;0;0;2502954;0;0;0;0;0;0;0;0;0;0;784657;234470;AUXERRE;12;7,5;Société anonyme à conseil d'administration
311890958;FIGA;31189095800078;6832A;;;94430;01/01/1978;De 20 à 49 salariés;0;738616;0;0;0;0;0;0;934984;529960;0;0;46084608;85281;47634835;0;0;48373451;39000;636432;42045;1269975;0;30000;0;0;230741;41167;0;246580;1056308;0;45498678;0;0;47073476;48373451;0;5339562;0;5339562;1000;3246;5453284;0;0;0;0;1970698;117726;2439331;1044236;69432;0;0;30000;2465;5673890;-220606;269243;6591;6591;0;0;0;0;0;0;0;42045;0;0;0;392262;0;296679;41915;0;0;0;0;270452;46;0;0;0;42282;0;42045;CHENNEVIERES-SUR-MARNE;12;6,2;Société par actions simplifiée
495111197;L'EQUIPEMENTIER - 77;49511119700010;2920Z;;;77310;02/01/2007;De 10 à 19 salariés;0;42864;102392;0;0;0;0;0;529980;31049;0;80367;305601;0;1049390;0;0;1092254;405000;2303;72954;525757;0;0;0;0;1141;50200;0;334052;181105;0;0;0;0;566497;1092254;0;1886551;0;1886551;0;15406;1893444;0;0;787987;-12352;421561;10762;377001;178247;29178;0;0;0;544;1792927;100517;723;78;78;0;0;83;0;0;1130;-1047;72954;0;27161;0;71304;0;81233;3363;0;0;0;0;0;0;0;-8700;0;26268;0;101162;PRINGY;12;6,5;Société par actions simplifiée
325078681;LEDUC SARL;32507868100021;4334Z;;;28400;01/07/1982;De 20 à 49 salariés;0;35003;108815;0;0;39712;0;0;246069;95127;0;0;78210;13380;581315;0;0;616319;24700;0;19001;284168;0;0;0;0;8039;0;6274;170081;111740;0;5261;0;30754;332151;616319;0;1506052;0;1506052;5385;36090;1574547;0;0;321460;-8693;586642;16495;439160;192535;24629;0;0;0;672;1572902;1645;0;4257;4257;0;0;28000;16200;0;6385;21614;19001;0;0;0;32664;0;43270;11594;0;0;0;0;0;0;0;26932;0;0;0;-2612;NOGENT-LE-ROTROU;12;4,7;Société à responsabilité limitée (SARL)
527874655;HOBBYNOTE;52787465500071;6201Z;;;59800;13/10/2010;De 20 à 49 salariés;0;79988;0;0;0;0;0;0;736113;73562;0;0;258482;11562;1079720;0;0;1159709;80040;-48556;293595;347298;0;0;0;0;329157;1080;0;109966;300932;0;6124;0;65150;812410;1159709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;LILLE;15;5,4;Société par actions simplifiée
338656903;TECHNI MURS 18;33865690300022;4399A;;;18000;01/05/1983;De 20 à 49 salariés;0;111542;42802;0;0;0;0;0;260675;94097;0;0;160800;36841;595217;0;0;706759;90000;0;115489;382779;0;0;0;0;108817;0;7640;100635;106887;0;0;0;0;323980;706759;0;2241003;0;2241003;0;56510;2297514;0;0;489581;-3960;403802;35753;726049;458024;31250;0;490;0;677;2141667;155846;0;5562;5562;0;0;18;0;0;252;-233;115489;12661;21900;3021;53053;0;14779;4827;0;0;0;0;0;0;0;0;0;0;0;150283;BOURGES;12;6,5;Société à responsabilité limitée (SARL)
314529546;SOVAL / CATENA;31452954600025;4752B;;;54110;01/01/1978;De 10 à 19 salariés;0;33865;0;0;0;0;261844;0;64484;50469;0;159;98017;2906;477878;0;0;511743;50000;0;2239;244463;0;0;0;0;6866;114;0;199733;56986;0;62;0;3519;267280;511743;0;1114873;0;1114873;3000;262;1119059;486987;-17532;103578;0;180169;21883;255322;70625;15895;0;0;0;1194;1118120;939;3883;4087;4087;0;0;971;0;0;0;971;2239;0;-533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;735;DOMBASLE-SUR-MEURTHE;12;5;Société par actions simplifiée
320433469;ASSISTANCE DEPANNAGE 33;32043346900030;5221Z;;;33370;01/01/1967;De 20 à 49 salariés;0;186233;6272;0;0;0;0;0;360806;88948;0;13676;698263;1739;1169703;0;0;1355936;20000;0;233709;594953;0;0;0;0;14174;50318;0;478754;216937;0;800;0;0;760983;1355936;0;1735794;457218;2193012;7140;7648;2207800;0;0;192072;-1084;911997;19398;515850;173771;65152;0;6026;0;48;1883231;324568;1594;619;619;0;272;25000;0;0;25516;-516;233709;0;91319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325544;TRESSES;12;8;Société par actions simplifiée
528949043;FRESH'COM;52894904300012;4631Z;;;66000;01/12/2010;;0;0;0;0;0;0;0;0;502401;13385;0;0;36851;1045;553682;0;0;553682;9000;33489;17222;125157;0;0;0;0;0;18418;0;369943;7801;0;32364;0;0;428525;553682;0;1975035;0;1975035;0;0;1980362;1685313;0;0;0;167348;10041;48600;18331;0;0;0;0;30590;1960223;20138;132;0;0;0;0;13;0;0;22;-9;17222;0;3039;48243;0;3039;2778;0;0;0;0;0;0;0;0;0;75;0;0;20270;PERPIGNAN;12;4,4;Société à responsabilité limitée (SARL)
424276178;CEM LOC;42427617800029;7732Z;;;73170;01/07/1999;De 3 à 5 salariés;0;134968;0;0;0;0;41360;0;382068;71619;0;0;163322;5957;664327;0;0;799295;10710;0;87660;508660;0;0;0;0;19768;89380;8199;117816;55046;0;425;0;0;290634;799295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206769;38014;0;4266;12225;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-PAUL;12;5,9;Société à responsabilité limitée (SARL)
452482458;DIGITAL VISION;45248245800034;5912Z;"Dépôt de l'état des créances
Jugement modifiant le plan de redressement
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"07/07/2016
12/04/2012
10/12/2010
23/10/2009";06200;20/02/2004;De 3 à 5 salariés;0;504581;0;0;0;0;0;0;330170;79943;0;0;245;37048;447405;0;0;951986;53000;0;19276;197125;0;0;0;0;215839;439;0;229474;298344;0;10764;0;0;754861;951986;212491;2211320;0;2211320;0;42230;2253636;68014;197393;0;0;765734;32172;607445;285941;192520;0;0;0;80216;2229434;24202;0;43;43;0;0;2296;0;0;5522;-3226;19276;0;1658;0;158042;0;106375;0;0;0;0;0;336007;8;0;0;0;0;0;24160;NICE;12;4,5;Société à responsabilité limitée (SARL)
403333222;TMTSI;40333322200053;3320A;;;82100;01/10/1995;De 10 à 19 salariés;0;248974;14836;0;35842;0;0;57;438388;26839;0;0;7802;6122;529886;0;0;778860;150000;0;27876;423348;0;0;0;0;49152;25866;0;137061;143103;0;330;0;0;355512;778860;0;828121;0;828121;6703;481;828703;0;0;128594;3592;313539;30131;252110;52717;18369;0;0;0;6;799058;29645;94;1416;1416;0;0;0;0;0;90;-90;27876;0;357;0;33570;0;72767;20714;0;0;0;0;82035;8;0;-6623;0;23871;0;28323;CASTELSARRASIN;12;5,1;Société à responsabilité limitée (SARL)
450779871;NATURE SOURCE;45077987100026;4729Z;;;35500;01/08/2003;De 10 à 19 salariés;0;389942;0;0;0;0;257862;13807;10377;14852;0;0;272148;18673;587719;0;0;977660;7500;0;77520;532506;0;0;0;0;42849;101311;0;195744;87298;4569;8484;0;4900;445155;977660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49754;0;5901;20937;0;0;0;0;0;11;0;0;0;0;0;0;VITRE;12;6,2;Société par actions simplifiée
451913701;SARL LOPEZ;45191370100038;4399C;"Jugement modifiant le plan de redressement
Dépôt de l'état des créances
Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"22/12/2020
28/02/2017
06/12/2016
17/03/2016
27/03/2015";40380;01/10/2003;De 10 à 19 salariés;0;25422;47925;56263;0;0;0;0;870794;302089;0;0;39451;0;1316521;0;0;1341943;144000;-847003;6707;-681896;0;0;0;0;3548;4417;0;283767;284776;0;1447331;0;0;2023839;1341943;3548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140590;78748;0;180071;0;0;0;0;0;89061;16;0;0;0;0;0;0;LOUER;12;3,1;Société à responsabilité limitée (SARL)
380267138;INITIATIVE POUR DROIT AU TRAVAIL ADAPTE;38026713800010;1723Z;;;16700;18/12/1990;De 20 à 49 salariés;0;644032;118239;4074;0;109960;57158;0;630544;303797;0;80262;85254;16107;1405397;0;0;2049430;100000;0;69783;1081555;0;21000;0;0;225870;0;0;559693;119836;0;100;0;41373;946875;2049430;142;2509765;0;2509765;470638;29195;3011468;28946;3024;326792;-3254;1558241;44386;749585;124917;85470;0;3837;0;6049;2927997;83471;4490;7626;7626;0;0;2634;0;0;3630;-996;69783;0;9555;45606;35547;0;29876;15411;0;0;0;0;17245;42;0;-9351;0;0;0;80334;RUFFEC;12;5,4;Société à responsabilité limitée (SARL)
379875081;LIANTS ET BITUMES DU SUD;37987508100018;2399Z;;;12100;16/10/1990;De 1 à 2 salariés;0;168253;65221;0;0;0;0;0;57082;58217;0;0;4503;0;185023;0;0;353276;8000;0;16956;25756;0;1699;0;0;4587;0;0;137366;11504;0;172364;0;0;325821;353276;0;1879347;0;1879347;38797;0;1918149;0;0;1523747;-22947;138806;9756;65877;40655;14317;0;0;252;9;1770473;147677;0;4561;4561;0;0;0;0;0;0;0;16956;0;-2645;0;8128;0;1376;0;0;0;0;0;0;0;0;0;0;0;0;14312;CREISSELS;12;5,5;Société à responsabilité limitée (SARL)
520888264;ACTION BAT IDF CONSTRUCTIONS / ACTION BATI IDF CONSTRUCTIONS;52088826400022;4399C;"Jugement mettant fin à la procédure de redressement judiciaire
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"23/07/2015
02/07/2015
02/01/2015";94120;29/03/2010;De 1 à 2 salariés;0;24876;0;0;0;0;0;37277;261296;138518;0;11222;0;0;448313;0;0;473189;2200;-15732;23730;10418;0;0;0;0;1282;770;0;169744;290974;0;0;0;0;462770;473189;1282;697938;0;697938;0;0;698053;0;0;102158;0;434670;1005;98384;27205;10904;0;0;0;29;674355;23697;33;0;0;0;0;0;0;0;0;0;23730;0;0;0;74485;0;214275;0;0;0;0;0;360715;2;0;0;0;0;0;23730;FONTENAY-SOUS-BOIS;12;6,2;Société à responsabilité limitée (SARL)
534618269;RESOSIGN;53461826900029;7311Z;;;13014;01/09/2011;De 6 à 9 salariés;0;72420;7676;0;0;0;0;0;263346;78967;0;0;1440;2113;353542;0;0;425962;10000;-42830;11885;-19944;0;0;0;0;103699;0;0;268131;72727;0;1350;0;0;445906;425962;0;1209468;0;1209468;906;0;1211668;0;0;41940;0;881362;8992;198168;68440;16117;0;1758;0;816;1217593;-5925;0;3818;3818;0;0;22674;0;0;1046;21628;11885;0;0;80147;4753;0;60779;8234;0;0;0;0;0;0;0;0;0;0;0;-9743;MARSEILLE 14;12;3,1;Société par actions simplifiée
391888054;MESURIS / SURVEX;39188805400056;2651B;;;56470;21/07/1993;De 10 à 19 salariés;0;743494;0;0;0;0;461969;0;136347;77117;0;0;310;46843;722586;0;0;1466080;200084;0;-175023;317926;0;0;0;0;841909;7384;0;160310;138550;0;0;0;0;1148154;1466080;164409;1500620;263663;1764283;1734;5708;1822011;452100;8434;0;0;534723;16195;575556;210354;142708;0;0;0;23233;1963301;-141290;5517;9273;43507;0;0;13809;0;0;9552;4257;-175023;0;0;0;48759;0;27366;107039;0;0;0;0;0;0;0;0;50270;11031;0;-179280;SAINT-PHILIBERT;12;2;Société à responsabilité limitée (SARL)
535256911;FERME EOLIENNE DE PERIGNE;53525691100038;3511Z;;;67000;18/08/2011;;0;570241;0;0;0;0;0;46900;0;9846;0;0;43871;0;100617;0;0;670858;20000;-57180;-74008;-111188;0;0;0;0;0;766155;0;15778;113;0;0;0;0;782045;670858;0;0;0;0;0;0;1;0;0;0;0;61046;2887;0;0;0;0;0;0;0;63933;-63933;0;0;10075;0;0;0;0;0;0;0;-74008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-74008;STRASBOURG;9;2,5;Société par actions simplifiée
449092287;PILOTAGE ET MANAGEMENT DE LA MAINTENANCE / ES;44909228700035;7112B;;;93200;01/07/2003;De 20 à 49 salariés;0;23180;0;0;0;0;0;0;411243;70752;0;0;7477;0;489473;0;0;512654;9000;6530;19537;35968;0;0;0;0;0;0;0;84700;0;0;391985;47216;0;476685;512654;0;0;0;1885405;0;0;1885406;5;0;451;0;861425;20019;675785;304028;11588;0;0;0;0;1873305;12101;2252;0;216;0;0;0;0;0;0;0;19537;0;-5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-DENIS;12;4,2;Société par actions simplifiée
514266253;THARREAU ENERGIES ET SERVICES;51426625300012;4322A;;;49110;12/08/2009;De 10 à 19 salariés;0;154242;139438;0;0;0;0;0;332197;66382;0;0;0;20882;562471;0;0;716713;22550;0;76200;365304;0;0;0;0;125052;0;0;73085;103502;1547;41723;0;6501;351409;716713;0;0;0;2420917;1200;67678;2495569;0;0;1136660;4883;398855;23563;588277;252122;40245;0;496;0;6120;2451222;44347;1091;2890;2890;0;0;41833;0;39;5056;36778;76200;0;3125;2009;28524;0;44475;31849;0;0;0;0;0;0;0;2979;0;0;0;42548;MAUGES-SUR-LOIRE;12;4,6;Société à responsabilité limitée (SARL)
632036950;GUDULE SA;63203695000038;4777Z;;;75006;01/01/1963;De 20 à 49 salariés;0;1951931;0;0;0;0;2064226;1424;1213;62979;0;0;76549;10037;2216429;0;0;4168360;520000;634267;24708;1182786;0;0;0;0;648822;666259;0;1122236;336791;0;211466;0;0;2985574;4168360;186987;1655851;0;1655851;0;9034;1665116;499383;-87476;1015;0;539506;32755;500245;150056;74123;0;0;0;138;1709746;-44630;122;19282;19282;0;0;137241;0;0;46552;90689;24708;0;2193;0;103915;0;195527;141770;0;0;0;0;0;0;0;0;0;11516;0;-63789;PARIS 6;12;3,6;Société à responsabilité limitée (SARL)
444690465;FD / LE CLOS FLEURI;44469046500034;1072Z;;;42230;30/12/2002;De 20 à 49 salariés;0;319062;60877;0;0;156988;0;0;508702;181689;0;0;359654;24665;1292575;0;0;1611637;251900;0;-70383;226007;0;12602;0;0;500760;330720;0;310468;154060;0;77020;0;0;1373028;1611637;390842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24535;72285;0;1697;31754;0;0;0;0;0;0;0;0;0;0;0;0;ROCHE-LA-MOLIERE;12;3,4;Société anonyme à conseil d'administration
431219468;JAULIN PAYSAGES / JAULIN PAYSAGES;43121946800029;6420Z;"Jugement arrêtant un plan de cession
Jugement d'ouverture de liquidation judiciaire
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"18/12/2020
16/10/2020
13/05/2018
09/04/2017";44470;13/04/2000;De 10 à 19 salariés;0;3205476;0;0;0;0;0;0;650601;434861;0;0;1993;57686;1145141;0;0;4350617;750000;980091;-322221;1579325;0;0;0;0;1241150;762562;0;387772;373919;0;890;0;5000;2771292;4350617;41502;2207794;0;2207794;1000;26547;2235353;0;0;0;0;1095903;57135;711950;237568;101842;0;0;0;56;2204454;30899;1907;46519;346519;300000;0;1086;0;9223;10661;-9575;-322221;0;-1067;0;91578;0;193861;172319;0;0;0;0;0;0;0;0;0;55307;0;-313713;CARQUEFOU;12;3,1;Société à responsabilité limitée (SARL)
387761893;LA SOUBEYRANNE / LE POULVAREL;38776189300016;5530Z;;;30210;15/06/1992;De 3 à 5 salariés;0;3811373;6210;0;0;0;2949;0;24273;34957;0;0;56290;49732;174411;0;0;3985785;7622;483039;164838;656262;0;0;0;0;1264415;1808924;0;116798;138950;0;436;0;0;3329523;3985785;30867;1551261;0;1551261;0;55917;1607236;2874;-2232;22814;-842;691896;22664;221032;47937;276510;0;7003;0;1669;1291325;315911;440;78805;78805;0;0;18720;0;0;26044;-7324;164838;0;65385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173331;0;237546;SERNHAC;12;7,4;Société à responsabilité limitée (SARL)
