SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
411005572;MIAS;41100557200010;4623Z;;;21150;01/01/1997;De 1 à 2 salariés;0;75510;3612;0;0;0;25164;0;67865;19795;0;61656;157891;10873;346858;0;0;422369;11433;-51830;19619;86841;0;0;0;0;118610;31592;0;177862;1370;0;6091;0;0;335527;422369;0;0;0;3741017;1650;0;3743579;3523046;0;13255;0;99934;35861;53500;27152;35583;0;0;0;178;3756237;0;3068;2245;2245;0;0;41563;51;0;10109;0;19619;0;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GRIGNON;12;5,2;Société à responsabilité limitée (SARL)
393069810;NORMOVIE;39306981000041;4331Z;;;59126;01/11/1993;De 20 à 49 salariés;0;732939;76206;0;290867;0;0;0;1402822;77595;0;100325;19841;4095;1971753;0;0;2704693;80000;880503;-28744;1384885;0;0;0;0;284127;0;0;591908;443772;0;0;0;0;1319807;2704693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187106;0;188798;94952;0;0;0;0;0;0;0;0;0;0;0;0;LINSELLES;12;4,5;Société par actions simplifiée
750223323;ROTRONICS;75022332300023;2651B;;;74800;15/02/2012;De 10 à 19 salariés;0;299492;0;164707;0;0;342246;2146;89980;369805;0;0;237784;7193;1213864;0;0;1513357;200000;0;-183298;503982;0;0;0;0;255156;0;82760;318256;106860;0;100273;0;146066;1009375;1513357;0;858281;849533;1707815;1388;4556;1876842;0;0;791844;-64163;640508;16450;579162;210808;42878;0;0;0;0;2217489;-340647;0;437;437;0;0;55062;0;0;14814;40248;-183298;0;-117537;0;47393;0;4397;34204;0;0;0;0;0;0;0;116081;47000;0;0;-341084;LA ROCHE-SUR-FORON;12;3,1;Société par actions simplifiée
380181487;RUBIS CONCEPT;38018148700030;4614Z;;;33270;01/12/1990;De 10 à 19 salariés;0;24027;210877;0;0;0;0;13014;339682;45016;0;0;0;8713;617302;0;0;641329;40000;0;22512;213435;0;13014;0;0;31116;165;0;36093;178039;0;0;0;169466;414880;641329;31116;1021949;591854;1613803;0;13692;1622945;0;0;457712;14387;334874;14314;562874;203422;11382;0;0;514;34;1599513;23433;0;4104;4104;0;0;4520;0;0;1337;3183;22512;0;0;0;39346;0;77331;0;0;0;0;0;0;0;0;-4660;0;22643;0;19329;FLOIRAC;12;4,1;Société par actions simplifiée
490135811;SAS FERME EOLIENNE DE MURATEL;49013581100035;3511Z;;;34080;01/05/2006;;0;7009414;0;0;0;0;0;0;197313;96347;0;0;1623596;267498;2184753;0;0;9194167;38200;-1634129;379145;-1216785;0;375000;0;0;9057842;487974;0;488565;1570;0;0;0;0;10035951;9194167;0;2580842;0;2580842;0;0;2582763;0;0;0;0;592482;114535;0;0;1058028;0;0;0;8991;1774036;808727;14309;443892;443892;0;0;92480;0;0;92480;0;379145;0;0;0;0;0;1570;900000;0;0;0;0;0;0;0;0;0;0;0;379145;MONTPELLIER;12;7,5;Société par actions simplifiée
956506216;G.C.D.N.;95650621600012;5610A;;;69002;01/01/1956;De 50 à 99 salariés;0;220862;73728;0;0;0;0;8352;24542;512776;0;0;25773;37091;682264;0;0;903126;38112;0;169961;332748;0;0;0;0;52451;13793;1146;236818;265968;0;200;0;0;570378;903126;52451;3232499;0;3232499;35741;35901;3322479;0;0;771680;2217;583933;68507;1091395;329244;54861;0;0;0;204386;3106226;216252;0;2069;2069;0;0;56;0;0;4997;-4941;169961;0;39280;0;0;0;0;9500;0;0;0;0;0;0;0;0;0;0;0;214182;LYON 2EME;12;6,7;Société anonyme à conseil d'administration
382426393;SOPENA BATIMENT;38242639300015;4120A;;;65100;01/07/1991;De 10 à 19 salariés;0;172558;4811;67000;0;0;0;0;142713;0;0;0;628610;7861;884438;0;0;1056995;15000;637222;52622;722559;0;0;0;0;0;0;0;82031;0;0;0;0;0;334437;1056995;0;982368;0;982368;2858;2477;986594;0;0;269341;-421;156804;9187;346986;123012;24164;0;0;0;188;929261;57333;2745;602;602;0;0;0;0;0;157;-157;936717;0;6697;0;0;0;0;0;0;0;0;0;0;0;0;-1500;0;52622;0;59476;LOURDES;12;7,2;Société à responsabilité limitée (SARL)
383347333;SARL FIDUCIAIRE ET CONSEIL RHONE ALPES;38334733300015;6920Z;;;74200;01/10/1991;De 20 à 49 salariés;0;178314;0;0;0;0;0;5000;93705;48118;0;700000;572998;33469;1453289;0;0;1631603;300000;0;248188;994921;0;0;0;0;0;194301;0;57733;379697;0;4952;0;0;636682;1631603;0;2449450;0;2449450;0;19459;2468910;0;0;0;0;462038;72616;1133642;326960;27773;0;4631;0;5378;2033038;435872;1039;3331;3331;0;0;1250;0;0;126;1124;248188;88825;97690;9238;124837;0;56761;9988;0;0;0;0;0;0;0;0;0;0;0;433580;THONON-LES-BAINS;12;8,5;Société à responsabilité limitée (SARL)
443175732;VAL DECOR;44317573200017;4334Z;;;73350;01/07/2002;De 20 à 49 salariés;0;718500;31675;5200;0;0;0;0;361700;42754;0;0;49126;17918;508373;0;0;1226872;10000;0;-66322;870803;0;0;0;0;0;31488;0;130807;133842;0;11151;0;48781;356070;1226872;0;1360232;0;1360232;0;60866;1403260;0;0;235586;-823;342878;13643;674015;164546;36976;0;4861;0;25213;1496894;-93634;30002;2059;2059;0;0;0;0;0;630;-630;-66322;0;0;5566;53232;0;38737;53271;0;0;0;0;46521;21;0;-17982;0;0;0;-65692;BOZEL;12;3,8;Société à responsabilité limitée (SARL)
509141404;SELARL DE LA QUINIERE / PHARMACIE DE LA QUINIERE;50914140400020;4773Z;;;41000;24/11/2008;De 6 à 9 salariés;0;2462276;0;0;0;0;260409;0;93927;27034;0;0;83953;289;465614;0;0;2927890;900000;0;158234;1245223;0;0;0;0;1312974;92133;0;209182;68377;0;0;0;0;1682667;2927891;9;2580778;0;2580778;0;3364;2584153;1791646;10694;3953;0;110665;5820;251290;98250;53481;0;0;0;948;2326751;257402;69;37633;37633;0;0;3800;0;0;3795;4;158234;0;61608;0;36421;0;5258;256475;0;0;0;0;6007;10;0;0;0;930;0;219838;BLOIS;12;6,3;Société à responsabilité limitée (SARL)
388741613;ETS INDUSTRIE ELECTRO TECHNIQUES SERVICE INDUSTRIE;38874161300011;4321A;;;33290;01/09/1992;De 10 à 19 salariés;0;163663;4000;0;0;0;0;0;627134;67097;0;0;197394;1559;897184;0;0;1060846;64400;0;55976;340019;0;75998;0;0;148;0;0;358498;137937;0;13141;0;135104;644829;1060846;0;1776544;0;1776544;0;18350;1796463;0;0;616296;0;570206;19610;366027;116295;2600;0;806;17840;19;1709698;86765;0;0;0;0;0;141;0;0;431;-290;55976;0;30499;806;40023;0;69703;0;0;0;0;0;0;0;0;0;1516;111;0;86765;BLANQUEFORT;12;6;Société par actions simplifiée
732014634;ALBE HOTEL SAINT MICHEL;73201463400016;5510Z;;;75005;01/01/1973;De 6 à 9 salariés;0;1719499;5788;0;0;0;0;0;20079;15231;0;202615;438429;6321;688461;0;0;2407960;160000;0;464232;1965585;0;0;0;0;0;198982;8446;73375;161572;0;0;0;0;442376;2407960;0;2756931;0;2756931;0;0;2756931;0;0;42772;175;1391329;83040;261167;103787;140598;0;0;0;6944;2029813;727118;600;0;0;0;0;0;0;0;54834;-54834;464232;0;208652;0;51840;0;3535;0;0;0;0;0;0;0;0;0;0;0;0;727718;PARIS 5;12;8,6;Société par actions simplifiée
333464873;STE COMMERCIALE AGRICOLE DE DISTRIBUTION S.C.A.D.;33346487300012;2015Z;;;30300;02/09/1985;De 6 à 9 salariés;0;1250058;0;0;0;0;162313;0;2332488;27789;0;650000;471795;244;3644629;0;0;4894687;428400;0;76681;4059874;0;0;0;0;17725;5336;0;435233;294713;0;64254;0;17552;834813;4894687;0;2812257;148680;2960937;13528;0;2974476;2128120;45207;0;0;101442;36755;364277;187461;27003;0;0;0;128;2890393;84083;9946;1259;1259;0;0;18287;18287;0;0;18287;76681;25560;8816;519293;0;0;0;0;0;0;0;0;3358;7;0;0;0;0;0;92770;FOURQUES;12;5,8;Société anonyme à conseil d'administration
409756087;CHEZ MICHOU;40975608700014;5610A;;;75018;01/10/1996;De 20 à 49 salariés;0;190535;0;0;0;0;24477;0;10262;158719;0;483513;88472;2921;768363;0;0;958898;40000;0;-38797;348255;0;0;0;0;0;17602;272449;118084;182815;0;19692;0;0;610644;958898;0;2265037;0;2265037;0;51378;2686667;349633;31;0;0;817948;53587;1030415;380757;40600;0;0;0;67302;2740273;-53606;2884;634;634;0;0;1713;0;240;3022;-1309;-38797;0;-13867;0;66809;0;5796;0;0;0;0;0;0;0;0;0;0;0;0;-51355;PARIS 18;12;4,6;Société par actions simplifiée
490382942;PHARMACIE LA PARDIEU / PHARMACIE LA PARDIEU;49038294200012;4773Z;;;63000;20/03/2006;De 10 à 19 salariés;0;2522302;0;0;0;0;408265;1000;34471;70832;0;0;11177;4278;530023;0;0;3052324;250000;0;134840;1448033;0;0;0;0;806957;212158;0;457386;122587;5203;0;0;0;1604291;3052324;71057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;831004;0;0;0;0;0;0;0;0;0;0;0;0;CLERMONT-FERRAND;12;4,8;Société à responsabilité limitée (SARL)
530136183;LES PORTES DE CAMARGUE;53013618300015;6430Z;;;34270;24/01/2011;;0;1348926;0;0;0;0;0;0;102137;91116;0;0;542768;158663;894683;0;0;2243609;5000;0;144277;340680;0;0;0;0;595592;674756;0;50305;63362;0;13547;0;505366;1902929;2243609;0;2031465;0;2031465;0;0;2031465;0;0;0;0;1574465;170676;0;0;75499;0;0;0;1;1820642;210824;32773;36745;36745;0;0;0;0;0;919;-919;144277;0;61656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1474470;206852;VALFLAUNES;12;6,9;Société par actions simplifiée
803090018;PHARMACIE HUGUES LABBE;80309001800018;4773Z;;;21200;19/06/2014;De 6 à 9 salariés;0;2280894;0;0;0;0;235614;1911;113275;58146;0;27818;73669;56618;567054;0;0;2847949;10000;0;286321;377129;0;0;0;0;1749465;360562;0;174728;162968;0;23094;0;0;2470819;2847949;583;2824829;0;2824829;0;20146;2897621;1889612;-48581;0;0;187918;31412;283533;72447;35616;0;0;0;921;2452880;444741;590;31869;33074;1205;561;4470;0;0;950;3520;286321;0;129455;0;0;0;0;153743;0;0;0;0;0;0;0;0;52483;0;0;412256;BEAUNE;12;6,9;Société à responsabilité limitée (SARL)
417699394;ALPIMO;41769939400082;6832A;;;73200;01/01/1998;De 20 à 49 salariés;0;2304140;0;0;0;0;0;0;74514;69362;0;0;4592185;39044;4775105;0;0;7079245;150000;-20461;189687;452179;0;0;0;0;1549992;236749;0;89245;221538;0;4529542;0;0;6627065;7079245;0;0;0;2215783;0;72953;2288800;0;0;0;0;815609;48948;862420;275025;14173;0;0;0;18;2016194;272606;0;34811;34811;0;0;94;0;0;4497;-4403;189687;0;43705;0;0;0;0;179748;0;0;0;0;0;0;0;0;0;9325;0;237795;ALBERTVILLE;12;7,5;Société par actions simplifiée
867500183;LE FORESTIER SAS;86750018300019;4531Z;;;56300;01/01/1967;De 10 à 19 salariés;0;90265;0;0;0;0;453022;0;240010;134130;0;60947;154456;15930;1058495;0;0;1148760;100000;0;-25087;544244;0;0;0;0;31861;31519;0;319804;217104;0;4228;0;0;604516;1148760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42107;78127;0;20747;29457;0;0;0;0;0;0;0;0;0;0;0;0;PONTIVY;12;4,9;Société par actions simplifiée
609800594;ENTREPRISE PARENTON ET FILS;60980059400028;4322A;;;78420;01/01/1960;De 20 à 49 salariés;0;317005;67986;67985;0;0;0;0;384887;61923;0;117615;124124;23684;848204;0;0;1165208;41466;0;24000;589934;0;0;0;0;213884;1175;90595;115918;153702;0;0;0;0;575274;1165208;901;2431068;0;2431068;4180;17079;2520568;0;0;545316;-5002;498902;30600;959527;419684;50810;0;906;0;10320;2511063;9505;2715;6554;6554;0;0;18430;0;0;5296;13134;24000;0;-5200;2383;98457;0;54453;24994;0;0;0;0;136809;24;0;67985;0;10115;0;5665;CARRIERES-SUR-SEINE;12;4,9;Société à responsabilité limitée (SARL)
339543779;AMENAGEMENT DEBROUSSAIL ENTRETIEN PALPLA;33954377900039;4312A;"Jugement modifiant le plan de redressement
Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"07/06/2019
04/01/2013
13/12/2012
18/01/2012";66370;15/12/1986;De 10 à 19 salariés;0;196409;301850;74200;0;0;0;0;319893;19287;0;2044;157030;0;874304;0;0;1070713;80000;193227;26209;303247;0;0;0;0;439524;0;0;186056;138450;0;3435;0;0;767465;1070713;0;1626118;0;1626118;1000;9039;1691598;0;0;225191;6798;763532;16863;471196;127206;49572;0;0;0;0;1660357;31241;87;3163;3163;0;0;0;0;0;215;-215;26209;0;1741;0;0;0;0;0;0;0;0;0;0;0;0;-9100;64542;0;0;28165;PEZILLA-LA-RIVIERE;12;4,5;Société à responsabilité limitée (SARL)
417774460;MASTER UPS;41777446000030;6203Z;;;95310;01/03/1998;De 10 à 19 salariés;0;52904;0;0;0;0;449114;0;490678;53078;0;0;214556;16837;1224263;0;0;1277167;100000;507900;60878;750324;0;86852;0;0;256;5124;0;162657;203251;2512;0;0;66192;439992;1277167;256;1947668;32958;1980626;0;45292;2026019;924602;-90632;0;0;345138;15218;462356;199408;9423;0;67243;10799;1952;1945506;80513;2083;55;55;0;0;0;0;0;1246;-1246;60878;0;20416;16775;69971;527;61170;0;0;0;0;0;0;9;0;0;0;0;0;82540;SAINT OUEN L'AUMONE;12;5,7;Société à responsabilité limitée (SARL)
397743980;ALPHA 3 INFORMATIQUE PICARDIE CHAMPAGNE;39774398000013;4651Z;;;02200;01/07/1994;De 10 à 19 salariés;0;437006;0;0;0;0;0;0;0;16428;0;0;120610;1283;437006;0;0;456721;84000;0;90888;202682;0;0;0;0;0;0;0;0;0;0;0;0;0;254039;456721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SOISSONS;12;7,4;Société par actions simplifiée
451706311;SH DE LA GARE / HOTEL ARCANE;45170631100011;5510Z;;;18000;15/12/2003;De 10 à 19 salariés;0;11975520;4785;0;0;0;1549;0;90339;126600;0;180000;334619;10624;748517;0;0;12724036;154433;-203765;-12880;6051675;0;0;0;0;5143618;1269217;6128;153438;64380;0;35580;0;0;6672362;12724036;0;0;0;0;3478;0;2217112;0;11;22598;182;1485205;52414;155757;33192;0;225599;0;0;33637;2008595;208517;838;0;232767;0;0;5000;0;0;468;4532;-12880;0;-6000;0;0;0;0;161758;0;0;0;0;0;0;0;0;0;0;0;-23412;BOURGES;12;2,1;Société par actions simplifiée
400019287;PRO FORME DIFFUSION;40001928700046;2573B;;;77100;08/02/1995;De 20 à 49 salariés;0;131615;193884;12813;0;0;0;9570;279522;56687;0;0;65594;0;618070;0;0;749685;200000;0;17959;296339;0;0;0;0;99763;1942;0;75581;276061;0;0;0;0;453346;749685;11014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30292;72491;0;49802;77773;0;0;0;0;0;34;0;0;0;0;0;0;MEAUX;12;4,6;Société par actions simplifiée
434668331;SUPRA FRANCE;43466833100037;4789Z;;;72250;01/02/2001;De 6 à 9 salariés;0;416068;0;0;0;0;679113;192152;187371;56479;0;0;2639690;57332;3812140;0;0;4228209;2000000;0;457236;3411569;0;0;0;0;73348;199744;49070;328409;136229;27567;0;0;2270;816640;4228209;101;4038972;385501;4424473;1500;19327;4446931;1695468;66185;99551;0;964074;38452;638348;224554;48802;0;13446;0;1681;3790566;656365;55770;39168;39399;0;0;0;0;0;1713;-1713;457236;0;213786;63741;62417;15487;30570;60997;0;0;0;0;0;0;0;0;1000;855;0;672735;PARIGNE L'EVEQUE;12;8,4;Société à responsabilité limitée (SARL)
392060513;GRAND HOTEL SAINT MICHEL;39206051300018;5510Z;;;75005;01/08/1993;De 10 à 19 salariés;0;1762499;5038;0;0;0;0;5395;60920;437616;0;0;185828;15418;710215;0;0;2472714;77500;0;360560;1374916;0;0;0;0;401591;102549;37050;333938;220376;2293;0;0;0;1097798;2472714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44132;0;18654;204523;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 5;12;5,8;Société par actions simplifiée
323419242;PIERRES MARBRES CARRELAGES;32341924200041;4333Z;;;95370;12/11/1981;De 6 à 9 salariés;0;63767;58741;11800;0;0;0;0;307511;34757;0;0;714904;10288;1138001;0;0;1201768;15245;57660;92778;381738;0;0;0;0;8504;363128;0;264231;149122;0;35044;0;0;820029;1201768;0;1152082;0;1152082;0;9310;1173277;343665;0;81639;-51698;295242;9294;185588;99181;12186;0;68181;0;9;1043287;129991;0;9099;9099;0;0;16250;0;0;1543;14707;92778;0;42820;0;83780;0;54646;0;0;0;0;0;64499;6;0;11800;0;0;0;120891;MONTIGNY-LES-CORMEILLES;12;7,9;Société par actions simplifiée
378656664;ENTREPRISE DE PEINTURE HEURLIE;37865666400018;4334Z;;;97224;02/07/1990;De 20 à 49 salariés;0;53523;0;0;78828;0;0;29076;545651;145018;0;80046;10306;0;888925;0;0;942448;91469;0;183527;417266;0;0;0;0;62468;37200;14983;238341;172190;0;0;0;0;525182;942448;0;2091672;0;2091672;5873;119321;2295697;0;0;445417;0;847275;12279;571546;77151;10857;0;124075;0;2;2088602;207096;87;6545;6545;0;0;7924;0;0;25034;-17110;183527;0;0;173416;113610;0;26482;0;0;0;0;0;605276;19;0;78828;0;5643;0;200637;DUCOS;12;6,9;Société par actions simplifiée
448219204;HOLDING DMS;44821920400030;6420Z;;;74370;25/04/2003;De 20 à 49 salariés;0;54196729;0;0;0;0;0;0;173141;2397401;0;5879000;1706492;35306;10191340;0;0;64388069;150000;0;211815;57689302;0;0;0;0;948540;5012092;0;261626;473514;510;1840;0;644;6698766;64388069;0;2067386;0;2067386;0;48653;2116195;0;0;0;0;732657;53927;636349;284206;277311;0;0;0;87;1984537;131658;236303;141683;270613;128930;9018;50;0;0;6503;-6453;211815;0;-120179;0;114360;0;292633;124812;0;0;0;0;0;0;0;0;0;0;0;98089;EPAGNY METZ-TESSY;12;7,4;Société par actions simplifiée
443877741;CARAIBES FROID CLIMATISATION;44387774100019;4322B;"Jugement modifiant le plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"14/11/2021
10/06/2018";97200;08/10/2002;De 6 à 9 salariés;0;55203;0;0;0;0;482373;39188;891373;404947;0;75022;372;11128;1904402;0;0;1959605;120000;39943;-9055;231326;0;0;0;0;272312;0;10782;308700;1102299;5212;28974;0;0;1728279;1959605;267940;2480831;0;2480831;0;48657;2529525;1026913;92465;0;0;562844;18364;629540;177498;17926;0;0;0;84;2525634;3891;1757;24082;24082;0;0;13430;0;0;4050;9379;-9055;0;0;57533;598634;0;446402;0;0;0;0;0;0;0;0;0;0;0;0;-18434;FORT-DE-FRANCE;12;3,1;Société à responsabilité limitée (SARL)
441501145;R2M RAMBOUILLET MATERIEL MEDICAL / R2M;44150114500011;4646Z;;;78120;25/03/2002;De 6 à 9 salariés;0;149796;0;0;0;0;246783;0;202109;70768;0;0;145686;3623;668971;0;0;818768;90600;0;19645;339926;0;0;0;0;21;69619;0;0;75191;333267;742;0;0;478842;818768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RAMBOUILLET;12;5;Société à responsabilité limitée (SARL)
529199614;SOVI S.A.V.;52919961400015;3312Z;;;76580;23/12/2010;De 20 à 49 salariés;0;290943;69688;0;0;0;0;0;754489;170310;0;0;92705;1943;1089137;0;0;1380080;50000;0;93440;560967;0;0;0;0;97116;159824;0;224217;321637;0;6780;0;9536;819112;1380080;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45337;0;0;0;0;0;0;0;0;0;0;0;0;LE TRAIT;12;5;Société par actions simplifiée
998026918;SOCIETE MARIANI FRERES;99802691800016;4312A;;;20231;01/01/1976;De 10 à 19 salariés;0;389225;0;60500;0;0;0;8841;1031236;445601;0;0;306032;51383;1903597;0;0;2292823;25000;449;186176;1986859;0;0;0;0;809;0;0;170304;134698;0;150;0;0;305963;2292823;0;1937808;0;1937808;0;20982;1879817;0;0;570807;0;662184;22492;240501;135997;67013;0;0;0;45150;1744146;135670;45551;0;0;0;0;39566;0;0;4993;34572;186176;0;29619;0;0;0;0;0;0;0;0;0;0;0;0;-79000;0;125698;0;181222;VENACO;12;7,3;Société à responsabilité limitée (SARL)
414370742;SAS EAUDISSE;41437074200028;4711F;;;31600;20/10/1997;De 50 à 99 salariés;0;1723806;6741;0;0;0;2215499;0;31708;629901;0;0;384361;70388;3438577;0;0;5162383;38500;0;157571;1169643;0;0;0;0;936617;269194;1891;2260368;506090;15300;3282;0;0;3992741;5162383;0;0;0;0;24276;59586;26004307;20444481;-620209;41346;1415;3397731;248434;1593183;426408;270258;0;1709;0;19412;25824169;180138;5612;0;15172;0;0;0;0;0;46745;-46745;157571;0;-33740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170577;EAUNES;12;;Société par actions simplifiée
447907460;CENTRALE DE DIFFUSION IMMOBILIERE;44790746000011;6820B;;;43100;01/03/2003;0 salarié pendant l'année;0;13635289;0;0;0;0;0;0;50837;110919;0;0;159912;38287;359955;0;0;13995244;7500;-130773;273279;496758;0;0;0;0;3566908;9649826;0;56234;152533;0;2591;0;70395;13498487;13995244;0;1613462;0;1613462;0;6831;1620294;0;0;0;0;197573;180096;0;0;710269;0;35758;0;3;1123700;496594;433;130858;130858;0;0;33917;0;0;0;33917;273279;0;126807;94429;0;126807;24793;898111;0;0;0;0;0;0;0;0;0;0;0;366169;BRIOUDE;12;7,8;Société à responsabilité limitée (SARL)
