SIREN;Dénomination;Code APE;Adresse;Code postal;Tranche effectifs;SIRET;Date de création;TOTAL (II) (net) (BJNET) 2018 (€);TOTAL (II) (net) (BJNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2018 (€);Autres créances (3) (net) (BZNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2018 (€);Disponibilités (net) (CFNET) 2016 (€);TOTAL (III) (net) (CJNET) 2018 (€);TOTAL (III) (net) (CJNET) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2018 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2018 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2018 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2018 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2018 (€);TOTAL (III) (DR) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes fiscales et sociales (DY) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2018 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2018 (€);TOTAL (IV) (EC) 2016 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts obligataires convertibles (DS) 2016 (€);Autres emprunts obligataires (DT) 2018 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts et dettes financières divers (DV) 2018 (€);Emprunts et dettes financières divers (DV) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Salaires et traitements (FY) 2018 (€);Salaires et traitements (FY) 2016 (€);Intérêts et charges assimilées (GR) 2018 (€);Intérêts et charges assimilées (GR) 2016 (€);Crédit client 2018 (j);Crédit client 2016 (j);Crédit fournisseurs 2018 (j);Crédit fournisseurs 2016 (j);Rotation des stocks 2018 (j);Rotation des stocks 2016 (j);BFR 2018 (€);BFR 2016 (€);Fonds de roulement net global 2018 (€);Fonds de roulement net global 2016 (€);BFRE 2018 (€);BFRE 2016 (€);CA par employé 2018 (€);CA par employé 2016 (€);Liquidité générale 2018;Liquidité générale 2016;Liquidité réduite 2018;Liquidité réduite 2016;CAF 2018;CAF 2016;Autonomie financière 2018;Autonomie financière 2016;MARGE COMMERCIALE  2018 (€);MARGE COMMERCIALE  2016 (€);PRODUCTION DE L'EXERCICE 2018 (€);PRODUCTION DE L'EXERCICE 2016 (€);VALEUR AJOUTEE 2018 (€);VALEUR AJOUTEE 2016 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2018 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2016 (€);Charges de personnel 2018 (€);Charges de personnel 2016 (€);RESULTAT D'EXPLOITATION 2018 (€);RESULTAT D'EXPLOITATION 2016 (€);RESULTAT COURANT AVANT IMPOTS 2018 (€);RESULTAT COURANT AVANT IMPOTS 2016 (€);Produits financiers 2018 (€);Produits financiers 2016 (€)
789367174;STANLEY SECURITY FRANCE;8020Z;45 BD PAUL VAILLANT COUTURIER;94200;De 1000 à 1999 salariés;78936717400016;09/11/2012;153024315;160370840;68017642;68033957;11919903;14516240;0;0;7045216;3028971;91956392;91893603;244980911;252264443;80180017;80180017;-98759891;-39704499;5907073;-63828662;108451077;97665838;0;0;11267821;13192322;5993186;1594520;16880464;15235921;37270379;38079444;0;0;38530845;37493733;125262013;141406109;0;0;0;0;24628332;47756600;0;0;244980911;252264443;163224721;173482470;0;0;61152846;73748164;0;4959;126,749792034668;119,283877020351;82,7284430013366;63,5699303861334;10,3308703192375;8,19110127382657;-9729319;-3190357;-2684102;-161386;16326744;18956334;120461,048708487;0;1,62898025562448;1,669001223139;1,55036739669558;1,57256440357605;27592293;14572545;44,2691949169868;38,7156576006235;-16914215;-21564807;178122665;192213691;117962752;121978801;29761185;17339578;84137829;100356558;7381791;-60982414;7347625;-60981881;7126;24337
418483129;LITFERT;4675Z;16A RUE DE JOUANET;35700;De 3 à 5 salariés;41848312900031;15/04/1998;27000;57354;136992;151303;1364228;929819;0;0;4442112;9306499;14257028;11973987;14284028;12031341;442260;442260;0;0;1360853;1274349;9726128;8444154;0;0;0;58500;1000000;1234281;1602020;1230754;1099459;892521;0;0;0;0;4557899;3528686;0;0;0;0;0;0;0;0;14284028;12031341;0;0;0;0;230761;191413;0;0;0,469736077100189;0,476984372234265;5,77065211093726;4,12811238024758;21,8140609707787;5,88792242127468;6257019;373084;10699128;9679581;4867324;-616923;0;0;3,99999297337725;5,19254760713458;2,54418747928903;4,52841260736993;1711027;1315119;68,0909334537849;70,1846452527611;12592859;12532111;1183311;0;2731950;2298220;2297683;1935021;335063;280251;2039121;2021955;2016291;1994365;89;108971
334170990;SAVOYE / A-SIS  (ET OU)  LOGARITHME;7112B;18 BD DES GORGETS;21000;De 500 à 999 salariés;33417099000116;02/12/1985;1089981;1132521;8999431;14432126;2301231;7945873;0;0;840188;84367;12951261;22990080;14043109;24124861;133000;133000;2136;3294928;1800520;777682;1948956;4218910;182780;132989;1662779;1687371;540000;864173;2209191;2761753;5493891;4432677;0;0;1836276;0;10237899;18061493;0;0;0;0;0;0;0;264173;14043109;24124861;26111855;22586642;5543086;4278495;11875937;10089426;34;915;86,4739229546082;163,400313167943;61,8631523568791;96,6624805220335;3,97979787805326;4,08910370182581;2413173;5708393;3253362;5792761;1465595;-2463168;0;0;1,58479990902643;1,30291069612432;1,54431845125129;1,28660510301152;1673465;1492246;15,1799434156639;18,0390635204074;-79266;0;31726450;26878765;20785108;18187651;2638366;2528672;17443818;14957756;2467215;1450571;2450639;1466033;9660;25020
332552413;BERNIER ORLEANS / BERNIER;4511Z;30 RUE ANDRE DESSAUX;45400;De 100 à 199 salariés;33255241300061;05/04/1985;2897808;3402017;6225974;9424210;4096665;3281409;23;23;850613;891822;31863007;28979082;34760815;32381098;2930800;2930800;1492439;1296624;715086;561131;5869950;5552914;0;0;207524;109961;9831341;10894276;16666544;12104556;1765117;1741968;0;0;40671;103276;28683341;26718223;0;0;0;0;15000;15000;0;7370681;34760815;32381098;95679937;86434859;0;168172;3950591;3970556;310602;285061;19,7923840867496;33,0996560809363;56,4147975150563;44,7833866323152;79,7023200071169;65,1018596882097;12175371;12278290;13026007;13170135;8064716;8962229;0;0;1,69226373937166;1,24974913712531;0,594675481579408;0,589597740578753;616489;547752;16,8866869203153;17,1486278816117;6913531;7712548;6362177;4932448;7316799;7071851;1117521;1020360;5664714;5605439;1201132;1192746;976260;735618;85730;46255
341776094;NEGOCE RESEAU CORSE;4671Z;LD CHIOSO SOPRANO;20167;De 3 à 5 salariés;34177609400037;03/06/1987;2645216;2274786;2621548;1156370;271345;241005;0;0;2324418;2973156;5230082;4392822;7875298;6667607;152840;152840;165840;1279278;801501;898224;3935806;3645968;0;0;223202;3653;284;0;3134321;2391844;100761;90255;0;0;0;0;3716290;3017986;0;0;0;0;205390;0;0;0;7875298;6667607;0;62472912;0;0;99940;200740;0;0;10,2329005540921;5,63010746695037;12,5294133589341;11,9868272723988;0,0524601480472113;0,110769648506277;-604952;-1467446;1719466;1374835;-878032;-1712191;0;31236456;1,48929646534967;1,52023267542097;1,48615257265392;1,51380722327364;1277489;899961;49,9765977109692;54,6818071311042;3335841;3297910;484576;0;1812554;1786633;1587282;1435027;141741;267319;1132150;1345021;1143065;1349663;12930;6770
397717083;FIFERDIS;4711F;49 RTE DE SAINT CALAIS;72400;De 200 à 249 salariés;39771708300026;23/06/1994;24304988;26054031;193105;217250;2262629;2054243;4630983;7323334;6462099;1330929;19807706;17593104;44112695;43647136;500000;500000;0;0;1960253;1489687;17971799;15335245;0;0;520000;543269;15091305;18093346;6259211;5610832;2689267;2482898;0;0;319;0;25620896;27768620;0;0;0;0;1226448;1117605;0;0;44112695;43647136;0;0;0;0;4856475;4434252;83576;10674;0,800442577983993;0,995316279478106;30,9567470014823;30,5792987978331;31,6090373419031;37,1500057877785;-588514;381176;10504563;9035433;-2987724;-1616371;368741,381909548;368839,811111111;2,1144997968358;2,03593947228134;1,45890697659419;1,27787272838178;3812353;3565714;40,7406507355762;35,1345962310104;16139335;14792123;830949;909998;11947670;11024894;4497383;4204467;6463927;5873251;2953960;2653412;3046371;2672057;177043;179930
338298219;MONTS FOURNIL;1071A;LE CLOUSIS;85160;De 250 à 499 salariés;33829821900084;15/06/1986;21245495;23695257;9275946;8295941;9066964;2411468;0;2000000;2421326;3547843;25968156;20727870;47213651;44424522;1129600;1129600;0;0;1201681;1776602;24475450;24581450;0;0;17158;22000;8417658;6934931;9523354;7667844;3358753;3938235;0;0;0;0;22721044;19821073;0;0;0;0;521726;448457;0;0;47213651;44424522;71596987;62865994;0;80000;9329153;8461430;1700895;411865;39,4071551502579;40,0875188472412;55,7924279134109;53,6210282392814;21,8613259442654;22,4861477790116;9765170;2742342;12186496;8290589;-312731;-538026;258472,877256318;227241,855595668;1,81079195104218;1,596675587137;1,5150373757588;1,30818042103494;3580498;4141533;51,8397740517885;55,3330658234207;4555239;4406593;55697294;48768408;20010418;19730249;5376478;6402222;13252416;12024611;3543659;4701363;1546336;3558113;863806;283015
800266587;SCHILDIS;4711F;90 RTE DU GEN DE GAULLE;67300;De 200 à 249 salariés;80026658700024;07/02/2014;17932342;17251806;1133101;1329812;1258381;819325;0;0;2487801;1268714;9745231;7916787;27677573;25168593;17669000;17669000;650929;0;694641;278326;19135437;18033929;0;0;262542;97245;358311;2782;5059362;4102609;1688665;2278855;0;0;0;7801;8279595;7037418;0;0;0;0;110033;104305;0;0;27677573;25168593;56584792;55449551;0;0;4216993;4577909;184;7156;6,09088664966139;7,29463947026971;31,5926010142427;26,2048529196097;30,3308017974607;27,8657337220701;-553821;-282258;1933981;986455;-2004570;-1392906;0;239006,685344828;1,22296198137789;1,10041617732245;0,629633204719705;0,493728737903628;1238185;592956;69,1369759913559;71,6525115249788;11086340;10642692;1595818;1565246;7705609;7953559;855030;451400;5944449;6560650;811667;438210;821928;431073;10445;20
503450462;BAYWA R.E. FRANCE;7112B;50T RUE DE MALTE;75011;De 50 à 99 salariés;50345046200034;15/04/2008;10807782;31939448;2467968;2335853;3521350;2240276;0;0;82791;105482;21070336;22511681;31878118;54451129;200000;200000;0;-4540675;418651;7755718;9098793;3423163;0;0;50000;50000;6594;936;2489808;2013966;1986698;1431303;0;0;449891;6349410;22729324;50977966;0;0;0;0;17651588;39637333;6594;0;31878118;54451129;3184973;1640082;2033420;0;3008017;1983852;194232;392003;143,85148837966;433,203108645381;49,929307373124;49,056465104062;765,522076183654;1436,01793041313;15916406;11066501;15999192;11171983;12825224;15085400;0;0;4,54004631100197;4,49182652383991;1,32234052070058;0,953120741728734;-1505917;-3022039;28,5424409307977;6,28667038290427;0;0;17473565;12592376;2305788;105106;-2044627;-2823731;4259555;2876225;-1881634;-2848437;-1823036;-3040917;289891;199523
381247683;DELPEYRAT CHEVALLIER;1013A;RTE DE SALIES;64390;De 50 à 99 salariés;38124768300075;02/01/1991;17126177;20801094;3465696;3580956;669890;587822;0;0;5905;3206;29132528;28430150;46258706;49231245;8100000;8100000;0;0;-3146614;-142882;12902733;17720375;0;0;47500;0;917;1431;6542480;6656788;766497;665914;0;0;0;0;33308472;31510869;0;0;0;0;25978216;24186734;25428917;23147033;46258706;49231245;58878807;58931233;0;0;1634981;1574709;501371;236742;17,9037119417178;18,4826855735396;35,9800554007271;35,2194237200077;151,043711367482;150,395765700537;21797285;21104243;21803189;21107445;21117890;20506520;0;0;0,889028551734517;0,932737091412183;0,126425903943907;0,137161284796208;-1237941;694708;27,8925506476554;35,9941638689007;0;0;57464370;61368403;2196418;3940636;-829596;937655;2183537;2127382;-1489540;100061;-1990912;-136283;0;398
404734535;SOCIETE DES HYDROCARBURES DE MIDI PYRENEES;4671Z;11 ALL DES TAILLADETTES;31620;De 10 à 19 salariés;40473453500036;01/04/1996;408687;432629;5485009;4674116;902204;844634;0;0;1311562;278043;7902378;6060299;8311065;6492928;383877;383877;0;0;100338;542816;1413294;1493875;0;0;15372;0;254056;152853;2635605;1435830;162069;164057;0;0;0;0;6882400;4999053;0;0;0;0;130091;91;211149;67764;8311065;6492928;52984735;38000076;0;0;491274;488422;37617;29922;31,4875011485226;37,4133536820646;15,4206165336721;11,9334028537375;1,20108297174109;2,03170152908858;92564;936147;1404126;1214190;-839322;36391;0;0;1,17338269094365;1,22208632579637;1,14746070476336;1,17967904339408;147553;-395571;17,0049686772995;23,0077247121792;1932875;2101454;1097;0;928088;1396832;186375;665120;686729;663255;131463;563396;93882;533487;36;13
394246417;BABCOCK MISSION CRITICAL SERVICES FRANCE;5110Z;LD LE PORTARET;83340;De 200 à 249 salariés;39424641700056;09/03/1994;56777771;37487174;30332031;19371174;4477616;2876796;0;0;1363167;1112679;183625377;29034690;240455907;66610163;453733;453733;9594597;8190287;1310615;576672;11404318;9266065;0;0;105849;104550;4;0;58072738;42731001;6321582;3620043;0;0;16924878;0;228744367;57155502;0;0;0;0;91316818;10782762;4;0;240455907;66610163;0;38653757;0;0;12833154;7704432;656316;900054;153,39917546964;152,43189885609;445,324190507491;541,692076344166;29,5666800956601;35,4925405765435;44834663;-18450730;46197832;-17338049;55600859;-23159770;195907,791530945;230081,880952381;1,50987780163184;0,586604229411412;1,47066605734132;0,503918131559228;1557710;3611108;4,74278970405996;13,9108877424606;64202;9544;60079490;38644213;21610840;14074341;2496054;2349376;18266044;11123415;1812192;-778447;2226139;-1068548;1123023;1051402
877180257;MICHARD;4636Z;ZONE ATLANTHEIX;56450;De 100 à 199 salariés;87718025700033;01/01/1971;3094411;2544296;6156059;4338989;1552723;0;0;300000;2968372;1527771;13740759;10662428;16835170;13206724;154256;154256;0;0;1151247;1209069;7608824;6266490;0;0;0;0;1407200;972568;5303302;4864689;1308515;810964;0;0;0;0;9226346;6940234;0;0;0;0;878301;459;0;0;16835170;13206724;0;0;0;0;2975472;0;0;0;36,2465624136387;0;35,8580254916176;0;22,0534706382375;0;3831542;2871085;6799914;4695221;2247083;1244685;0;0;1,97224170832226;1,77932353294301;1,53875918566111;1,32853816471068;1781629;0;45,1960033667614;47,449238736268;11438360;0;0;0;6648597;0;2365080;0;3987624;0;1862568;0;1820298;0;2114;0
411473689;FRONERI VAYRES SAS;1052Z;RTE LE LABOUR;33870;De 100 à 199 salariés;41147368900015;03/03/1997;4552334;4706072;10410344;1755353;9750441;13480631;0;0;2522684;3145920;23941492;19810954;28493826;24517026;9637536;9637536;3445457;-1043791;1577680;2587832;15303271;11642835;0;0;3963585;4271647;0;0;2199141;1916186;3526713;1902783;0;0;0;0;9226969;8602543;0;0;0;0;3323702;3324198;0;0;28493826;24517026;43856618;37978443;0;0;5740463;4986417;283587;288313;72,2007254032523;14,0584981546856;20,9479065086397;22,3701633287523;10,417648738348;14,2491794755096;15515542;11386690;18038224;14532609;5797916;-2083435;259506,615384615;232996,582822086;4,04496916707308;3,73858813700128;3,84252804421687;3,48251298465712;2459999;3286071;53,7073224213554;47,4887737199447;61483;284001;43515993;37300653;11676047;11885727;2957773;4377323;8072228;7006222;1985523;3355162;1925623;3562628;223995;495780
333403202;CHRISLIS;4711F;;86800;De 100 à 199 salariés;33340320200018;29/07/1985;5796663;4871917;99890;96243;1354541;813530;0;0;481005;835763;6435370;5730061;12232033;10601978;46500;46500;0;0;82881;651877;3497311;3243047;0;0;143614;625;3389190;2187942;2672114;2473123;929911;1180747;0;0;308;341;8591108;7358305;0;0;0;0;1483673;1244774;411573;0;12232033;10601978;42074942;38247742;0;0;3085807;2756209;69295;89298;0,722121217263552;0,765384180500555;22,0960460150146;23,1299194419985;37,5529925181124;37,7862488821415;2236125;968706;2717125;1804470;762470;194025;359614,888888889;0;1,52021513474375;1,42395887549611;0,468685229827788;0,444694110007233;821024;778317;28,5914124005388;30,5890749820458;953680;1424837;7901990;7803541;5093380;5844943;601173;1774988;4112815;3693547;-130450;1117597;-182011;1047443;12014;18878
328007497;SCARABEE;4711D;132 RUE EUGENE POTTIER;35000;De 250 à 499 salariés;32800749700055;01/09/1983;9208234;7601060;303717;46293;2155371;927041;325520;321506;1351204;1595323;5737127;4282893;14945361;11883953;1322132;1073192;0;0;-55831;438596;2781712;2932122;750000;300000;0;54042;6893247;4851623;2601779;2030936;1550529;1263188;0;0;1200;0;11413649;8597789;0;0;0;0;101087;101922;0;0;14945361;11883953;37748072;32780700;0;0;5770562;4339116;125411;91711;2,44729287101074;0,429535773590354;26,3552931401136;24,412536781575;12,1820671142018;12,4340062466515;-358912;-1278179;1317813;638649;-2606551;-2265408;173156,293577982;224525,342465753;1,22627885421724;1,10009568516699;0,940375476871924;0,799326224952617;-1057373;989926;23,6308243072884;27,197364378671;10229691;9231788;3425528;3174953;7737309;7570218;-600917;1167447;7777546;5924690;-98642;605382;-206578;501014;17476;2213
493166334;CASHOUEST;4622Z;28 RUE GUSTAVE EIFFEL;56850;De 1 à 2 salariés;49316633400018;06/12/2006;310893;320383;160704;183842;24567;22430;188;187;10243;831;368972;363986;679865;684369;66680;66680;0;0;-48550;-17140;139649;190704;0;0;0;0;132365;130615;305731;278281;49640;74369;0;0;0;0;540216;493665;0;0;0;0;1771;10400;81147;62738;679865;684369;0;1599964;0;0;0;258372;0;9305;0;34,9499165814564;0;65,2829152684251;0;33,1829683671664;-47539;10318;-37107;11336;-95083;-19312;0;0;0,710133654059291;0,858922260633432;0,401666160401291;0,499027415332171;0;-43311;20,5406955792694;27,8656689592895;0;580839;0;147;0;305722;0;-32437;0;326358;0;-44435;0;-53740;0;1
897180329;LABORATOIRES GOEMAR / GOEMAR LE LABORATOIRE DE LA MER;2015Z;PARC TECHNOPOLITAIN ATALANTE;35400;De 50 à 99 salariés;89718032900046;01/01/1971;5595132;4391141;5571796;5624868;3382079;3427558;0;0;695717;1363465;12111897;13199781;17710679;17610876;2160000;2160000;0;2556022;5152051;4658969;8082216;9590991;0;0;63650;27854;1045;0;3327212;3914374;1844990;1680840;0;0;0;122986;9559930;7942468;0;0;0;0;3724783;1673108;1045;0;17710679;17610876;10935738;11664932;16057568;11262185;3040264;3201129;2215;10492;62,7842553508143;74,6233128492917;67,2578945393318;97,2870436397481;42,5811885640085;59,8129922131578;5582078;5566957;6277795;6930420;2828647;2701844;0;305694,88;2,07076291308514;2,1373714221379;1,67001688217966;1,69486183152243;5649675;4146601;45,6347043498445;54,4606128621881;-382;-811073;24546213;20676371;11451920;10790560;6415683;5702808;4534478;4754371;6948765;6329759;7026621;6453097;80071;310523
300882032;ARTSANA FRANCE / CHICCO PRENATAL;4649Z;17 AV DE LA METALLURGIE;93210;De 20 à 49 salariés;30088203200075;01/01/1974;192657;174932;8946314;11470849;6001558;3087578;0;0;642530;1851293;16589080;17571408;16781736;17746711;3160000;3160000;-133810;-190810;1019406;428425;5195987;4536125;0;0;0;370;0;0;9544542;10333576;935630;1476496;0;0;0;0;11585649;13207111;0;0;0;0;0;0;0;0;16781736;17746711;0;40378491;0;1274253;2370805;2866691;149622;110797;78,9357384054566;83,7651946371969;91,9221221225215;86,0741641398426;8,90080735577075;8,45244781643572;4360901;2513006;5003430;4364296;-1764548;-723908;0;0;1,42100317384033;1,31720853388819;1,34576000015191;1,24530332525435;-1364081;563395;30,9621543325434;25,5603700313822;13085330;16223241;390117;259140;2796679;5301645;-788835;982829;3391640;4069623;-1274691;643807;-1386512;500965;46361;8840
775636137;PRECIFORGE S A;2550A;45 AV LEO LAGRANGE;63300;De 100 à 199 salariés;77563613700017;01/01/1971;3311928;2266269;770243;1531834;15603669;9403509;0;0;335751;489821;22556168;15075664;25868096;17341933;5016000;5016000;4772536;1604739;2491613;2761436;13679049;10582355;0;0;150000;15000;2064544;381170;6267267;3990956;1861193;1664132;0;0;0;0;12039047;6744578;0;0;0;0;1588364;691002;5273;158221;25868096;17341933;3866833;3582668;40753217;33216781;4459862;4101629;101984;67686;5,25061155242991;12,6614077565471;55,0486746907722;46,3553634597909;51,9624115673481;40,7048525953077;13834278;8913439;14170029;9403258;-1852231;-528257;0;0;2,67813426393556;2,5790511308822;1,99128156262617;1,95950982956373;3230178;2870848;52,8799993629218;61,0217730630144;0;0;45209365;37131082;11790410;10834998;4743844;4475435;6556774;5902434;4134297;4407876;4120368;4499667;88055;159477
675880967;WEBER ERNEST SA;1610A;1 RTE FREUDENECK;67710;De 50 à 99 salariés;67588096700012;01/01/1958;5389024;5590747;4003790;2368081;351440;300854;0;0;5740;20044;7481937;5264312;12870961;10855059;1000000;1000000;0;0;308215;133132;3481820;3193180;0;0;73733;110601;1198186;1298562;3645170;2466217;737239;504173;0;0;0;0;9315408;7551279;0;0;0;0;3469332;3211305;1198186;1298562;12870961;10855059;24612092;16887755;42783;48132;2021139;1498285;235287;183408;49,3946717772178;42,5304741444405;53,3879290310582;53,663106550366;46,9445395188746;54,7023569158235;2828307;2202857;2834047;2222901;2464673;1852242;0;0;1,27773621143482;1,20151692187947;0,745965327854103;0,619584269303058;911110;760717;27,0517485058031;29,4165144565313;-11684972;-5804339;24392059;17260572;4175518;3083941;1152227;737559;2783366;2107161;483754;84076;514965;91794;266498;191125
398694224;SODIVAR / SUPER U;4711D;RTE DU BEAUSSET;83150;De 50 à 99 salariés;39869422400021;19/10/1994;2009032;2300347;133199;64918;638285;610752;0;0;1288212;1449051;2906102;3253892;4915133;5554239;40000;40000;618786;0;-29207;421712;2840779;2023298;0;0;356798;356798;140045;276640;1218815;1354651;328776;446847;0;0;-192;0;1717557;3174144;0;0;0;0;14325;1075906;0;0;4915133;5554239;5290348;21572453;0;0;289489;1265318;863;1272;7,65817138431473;0,91532899233419;76,1576857368224;21,6139388489696;51,488865857053;16,8403039144378;54703;-16758;1342916;1432296;-678600;-797315;112560,595744681;0;1,79820632105203;1,69306581744939;1,31746492693071;1,16640435134187;-1452;577227;57,7965845481699;36,4279967066595;1044832;4839490;46319;168050;401482;2585639;-6881;816579;370539;1553605;-37543;778969;-38371;805511;35;27814
448933325;ARMATIS NORD;8220Z;50 RUE FRANCOIS JACOB;62100;De 500 à 999 salariés;44893332500046;03/06/2003;906099;1054730;5682059;10588033;4342354;4154205;0;0;64899;183673;10227897;15050367;11133996;16105097;2000000;2000000;0;0;1089748;1140445;3089748;3140445;0;0;47000;73070;1253;130985;560861;522412;5013089;5847092;0;0;0;0;7997248;12891581;0;0;0;0;2393164;2507922;0;0;11133996;16105097;23623155;24603822;0;0;15555559;15828113;26711;69024;73,1609704899;130,895383008651;60,60462115485;54,0056978333415;0;0;4560167;4614020;4625066;4797692;108109;361252;27532,8146853147;25131,5852911134;1,80075286939763;1,45580665102587;1,80075286939763;1,45580665102587;401660;904074;27,7505758040509;19,4996962762783;0;-14300;23623155;24603822;20808267;21661534;-105168;297991;19914070;20357049;579624;608724;555843;555550;2930;15850
321643322;KOMPAN;4649Z;363 RUE MARC SEGUIN;77190;De 50 à 99 salariés;32164332200035;02/01/1981;405247;284898;4820713;4629849;241207;491977;0;0;1558934;613269;7415205;6714725;7820453;6999623;160000;160000;0;0;48299;67396;1349357;1699590;0;0;429239;321830;0;0;1307344;1443226;1323192;1170999;0;0;759723;269298;6041857;4978203;0;0;0;0;2610907;1671484;0;0;7820453;6999623;22378657;20934450;893752;0;2940915;2794288;134261;129356;63,0059616231965;67,2692971394042;22,042685579581;26,2408282692548;8,55785051430561;12,8915849130505;2425325;2794740;3984255;3408007;2895588;2492333;0;387675;2,75789488264556;2,18428771269291;2,55583545221217;1,94399258054289;76684;276329;17,2542050952803;24,2811648570216;5505793;7379918;6737033;3968142;5012933;4454454;386690;199734;4363989;4031363;251758;269411;117505;140581;8;527
428642938;TDB AUTOMOBILES;4511Z;14 RUE DES PRUNUS;22100;De 20 à 49 salariés;42864293800016;21/12/1999;342689;271349;1763492;1171055;1330541;1232150;2432;2432;25305;2057;7126380;6876520;7469068;7147869;550000;550000;0;0;142855;141833;747855;746833;0;0;0;41520;916411;835769;5238638;4856844;385346;435034;0;0;67404;40228;6721213;6359516;0;0;0;0;366;1534;0;0;7469068;7147869;21147628;18727226;0;0;991457;1121208;60586;48110;25,3643475996457;19,0202004112444;81,5307258446922;79,7322628387726;68,6772456467711;87,2059263093561;1294208;1349817;1321943;1354307;23078;105324;682181,548387097;0;1,24077872335011;1,24479522567186;0,554504063164379;0,439201048671047;67755;-39945;10,0126950243324;10,4483308241939;1523500;1914828;1328479;893894;1640798;1660131;209589;44864;1366240;1541749;222643;243007;173569;199996;11513;5099
326070216;BRASCOT SA / INTERMARCHE;4711F;RUE PIERRE THIANT;60350;De 50 à 99 salariés;32607021600014;01/02/1983;3417243;2165418;84794;194776;527070;512659;1362817;1290908;37188;243582;3152592;3423805;6569835;5589223;48000;48000;0;0;319080;297761;4232261;3687552;0;0;0;17724;889706;355737;419322;859158;238033;355342;0;0;0;0;2337574;1883947;0;0;0;0;789607;313335;406625;7532;6569835;5589223;22079368;20892133;0;0;1160612;1114233;11810;5953;1,16812711003926;2,83571153314025;6,42012170889783;14,0737830475274;18,7849252187996;20,7498311975668;1094326;674439;2494331;2208929;543686;141697;0;0;2,93781306167984;2,78444103768954;1,88928110614657;1,8340235011551;494691;464388;64,4195934905519;65,9761115274878;3591608;3341810;237759;294588;2266228;2270357;570123;628988;1490379;1409820;383942;455520;506144;549674;134013;100107
524565116;SAS POLYPROD;2016Z;60 RUE DE BLAINVILLE;54110;De 20 à 49 salariés;52456511600018;01/09/2010;2141141;1757408;2565986;2895464;1373908;632067;0;0;390496;114236;6173472;4680596;8314614;6438004;100000;100000;0;0;561548;127293;1172838;517073;0;0;0;58567;1128727;767068;3332730;1890721;420269;293883;0;0;15164;0;7141775;5862364;0;0;0;0;67079;1274390;0;33953;8314614;6438004;15243593;9336631;192952;34547;758855;598218;76698;197492;50,5610166221349;93,9800346694229;74,2009043429734;71,7087262898648;44,4778812105853;40,737438935366;-162992;745455;227503;859691;-1526921;271632;0;0;1,03240285802734;1,20744032594716;0,730152269405632;0,944721699216936;804362;395656;14,1057420103928;8,03157313974952;42286;94193;15186870;9163148;2261530;1411842;1227169;579495;1007871;792898;725975;297186;651479;99694;2202;0
