SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
488973173;CFM-AFFAIRES LOGISTICS / CFM - AFFAIRES;48897317300021;5210B;;;77290;15/03/2006;De 20 à 49 salariés;0;194060;18551;0;0;0;0;0;361684;415058;0;138700;467816;118309;1520119;0;0;1714178;200000;0;286291;766784;0;95430;0;0;554;0;0;550137;301273;0;0;0;0;851964;1714178;0;993321;2978366;3971687;0;88312;4059999;0;0;89598;-12551;2087329;332429;899016;308337;19871;0;0;0;25653;3749682;310316;9585;3924;3924;0;0;49142;0;0;730;48412;286291;0;78098;0;138916;0;30571;0;0;0;0;0;0;0;0;0;0;0;0;315977;COMPANS;12;7,1;Société par actions simplifiée
329990196;PROTECT DECORAT CONDITION P D C EUROPE;32999019600035;2829A;;;80500;30/03/1984;De 20 à 49 salariés;0;93989;251659;602424;0;61630;0;12049;1297232;190906;0;1220991;801856;199271;4638017;0;2832;4734838;500000;0;240381;2477793;0;112326;0;0;1617;0;115493;906709;306823;0;658987;0;143749;2133378;4734838;1617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77660;122986;0;5695;0;0;0;0;0;1413003;25;11341;0;0;0;0;0;MONTDIDIER;12;6;Société par actions simplifiée
344364237;MRC GROUP / BIJOUX JOURDAN;34436423700018;4649Z;;;26100;01/04/1988;De 10 à 19 salariés;0;3355342;66538;0;0;0;371381;10000;1031946;97210;0;0;991951;4311;2573337;0;0;5928678;210000;0;-642171;5051061;0;0;0;0;46910;0;0;543701;216954;0;70052;0;0;877617;5928678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2913;96404;0;68428;3090;0;0;0;0;0;0;0;0;0;0;0;0;ROMANS-SUR-ISERE;12;4,9;Société par actions simplifiée
317234706;CENTRE D'EDUCATION ROUTIERE RHONE ALPES / AUTO-ECOLE MARIETTON;31723470600016;8553Z;;;69670;01/01/1979;De 50 à 99 salariés;0;191443;0;0;0;0;0;2112;151307;198543;0;917548;1327347;32160;2629020;0;0;2820463;20000;0;409921;967840;0;0;0;0;108;767914;595492;57317;425599;0;6191;0;0;1852623;2820463;108;4505634;-8994;4496639;5984;65804;4569501;0;0;161050;0;1462724;79797;1472330;707165;41872;0;540;0;37867;3963348;606152;10591;6305;6305;0;0;35682;0;0;22457;13224;409921;37578;176164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610438;VAUGNERAY;12;8,1;Société à responsabilité limitée (SARL)
775670664;LES IMAGES / LE VOX I VOX II VOX III VOX IV;77567066400090;5914Z;;;77480;01/01/1954;De 20 à 49 salariés;0;17105057;22602;0;0;0;75718;567393;437705;7568997;0;0;2336344;151831;11160591;0;0;28265648;1535162;2888757;943476;5707387;0;149754;0;0;13591902;1218481;332946;1128018;727119;106372;5296735;0;6934;22408507;28265648;3862;12631011;557335;13188346;-2990;7181;13364305;1035276;101899;75589;-2291;6115908;1415379;1350801;523165;1044652;77639;0;0;168620;11906636;1457669;170532;487040;487040;0;0;1025804;13121;0;907539;118265;943476;55768;258873;0;211148;96301;20771;803337;0;0;0;0;0;0;0;0;0;140340;408706;1139852;BRAY-SUR-SEINE;12;6,9;Société par actions simplifiée
452067788;SUP INTERIM 51;45206778800078;7820Z;;;51300;17/11/2003;De 6 à 9 salariés;0;302888;0;0;0;0;0;0;1456721;832668;0;0;2093761;536;4383688;0;0;4686577;865000;0;279737;1922939;0;0;0;0;0;1321410;0;109985;1312900;0;19341;0;0;2763637;4686577;0;5688072;0;5688072;500;59714;5748338;0;0;0;0;298984;190538;3961834;960168;21466;0;1302;0;30618;5464914;283423;7305;371;371;0;0;12949;0;0;6508;6441;279737;0;17063;1564;588963;0;338677;0;0;0;0;0;0;0;0;0;0;0;0;290358;VITRY-LE-FRANCOIS;12;6,6;Société par actions simplifiée
441265329;FOLIATEAM GROUP;44126532900033;6420Z;;;94100;11/03/2002;De 20 à 49 salariés;0;6403334;0;0;0;0;0;0;1366872;724061;0;2125335;165534;9684;4391486;0;0;10810768;1447383;0;442818;6180926;0;0;0;0;2609343;0;0;178033;1343626;0;498840;0;0;4629842;10810768;0;3070432;0;3070432;0;7480;3077935;374;0;0;0;298024;59837;1763349;833762;63406;0;0;0;877;3019629;58306;486528;63502;63502;0;0;501000;0;53010;569905;-68905;442818;0;-30390;0;426267;0;253642;164970;0;0;0;0;0;0;0;0;0;0;0;481333;SAINT-MAUR-DES-FOSSES;12;7,1;Société anonyme à conseil d'administration
385920236;S C C A T;38592023600036;2361Z;;;26290;01/01/1959;De 20 à 49 salariés;0;2725261;330403;0;0;485160;0;0;753282;3604264;0;0;1734;0;5174844;0;0;7900104;3920000;0;236870;6128679;0;0;0;0;155714;92772;0;1077492;310420;0;135028;0;0;1771425;7900104;0;4503439;0;4503439;0;28732;4640115;0;0;1679409;-12918;1626834;98192;697719;284872;124521;0;0;0;538146;5036774;-396659;3808;1738;1738;0;0;806859;7253;174;82629;724231;236870;0;92772;9626;119512;0;60433;56590;0;0;0;0;0;23;0;107944;0;0;0;-394589;DONZERE;12;5,2;Société par actions simplifiée
800963183;VINEL;80096318300028;4711C;;;46170;12/03/2014;De 6 à 9 salariés;0;574061;0;0;0;0;144244;0;1156;32442;0;0;59351;4151;241345;0;0;815406;39220;54543;122191;218824;0;0;0;0;453216;7726;0;112699;22070;0;870;0;0;596582;815406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15941;0;0;84416;0;0;0;0;7403;6;0;0;0;0;0;0;CASTELNAU MONTRATIER STE ALAUZIE;12;;Société à responsabilité limitée (SARL)
410305296;CHALLENGE BAT;41030529600031;4332A;;;94120;15/12/1996;De 20 à 49 salariés;0;69302;44453;0;0;0;0;0;360053;371654;0;0;286997;1365;1064523;0;0;1133825;22000;0;255089;663657;0;0;0;0;820;0;43097;112383;306877;0;6988;0;0;470168;1133825;820;3417917;0;3417917;0;0;3426017;0;0;112552;-23402;1261939;36750;1030270;675019;16252;0;0;0;899;3110282;315734;0;111;111;0;0;1000;0;0;11252;-10252;255089;0;50281;2938;121199;27281;113613;0;0;0;0;0;375981;0;0;0;0;32332;0;315622;FONTENAY-SOUS-BOIS;12;7,1;Société par actions simplifiée
344468921;ELECTRIC AUTO MARINE SERVICE;34446892100020;4511Z;"Jugement arrêtant le plan de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"04/05/2017
15/04/2016";06410;01/01/1988;De 10 à 19 salariés;0;574157;7868;13579;0;0;746176;678;69890;99352;0;0;198494;21255;1157293;0;0;1731450;99092;-11767;12392;109626;0;0;0;0;931893;41960;160958;109587;82357;0;147500;0;45583;1519836;1731450;0;1329812;1444882;2774694;1010;90148;2891200;1262072;16818;15752;-2766;676129;35180;470679;207052;102129;0;97359;0;22367;2902771;-11571;7102;21910;24980;0;4672;44489;0;0;2649;41841;12392;0;0;15397;34764;0;11893;0;0;0;0;0;115490;10;101987;12172;9711;15625;0;-29448;BIOT;12;4,3;Société à responsabilité limitée (SARL)
408375582;GUICHARDAN PEINTURES REVETEMENTS;40837558200041;4334Z;;;01000;01/07/1996;De 20 à 49 salariés;0;180042;10587;11351;0;0;0;1200;508279;111416;0;300000;425108;5214;1373156;0;0;1553198;8000;0;142211;1029727;0;0;0;0;54906;48266;0;212684;189376;0;18238;0;0;523471;1553198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40704;0;119745;29874;0;0;0;0;0;0;0;0;0;0;0;0;BOURG-EN-BRESSE;12;6,5;Société par actions simplifiée
342566478;SERVICES-TRANSPORTS FRANCILIENS;34256647800067;5229B;;;77170;01/07/1987;De 6 à 9 salariés;0;417962;0;0;0;0;0;0;1135505;272308;0;0;880112;0;2287926;0;0;2705889;100000;0;136911;1366786;0;0;0;0;0;69999;0;950329;303189;0;15584;0;0;1339102;2705889;0;4186447;56893;4243340;0;23420;4267220;0;0;0;0;3661316;18833;245500;96171;0;0;10891;0;34032;4066745;200474;8;20988;2098;0;0;33360;0;0;28303;5057;136911;0;66530;66501;40387;0;239017;0;0;0;0;0;3485444;9;0;0;0;33555;0;198383;SERVON;12;6,1;Société par actions simplifiée
352046197;AMUSEMENT UMOUR DERISION ILARITE TTS SOR / FLAMMARION PRESSE;35204619700070;5814Z;;;75010;02/10/1989;De 10 à 19 salariés;0;98562;0;83619;0;520740;0;2000;1672023;319505;0;0;714573;103985;3416445;0;0;3515007;5400000;-4028541;-546087;855372;0;238347;0;0;0;0;0;746552;145509;0;1259683;0;269544;2421288;3515007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;88967;0;10974;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 10;12;3,8;Société par actions simplifiée
472200476;PROTECTION-DECORATION DES METAUX / GRAALE;47220047600084;2561Z;"Jugement de clôture de la procédure de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"01/03/2013
21/08/2011";64260;01/01/1972;De 20 à 49 salariés;0;3278127;489586;37670;0;1800;0;15857;1009723;901697;0;0;21388;415457;2893182;0;0;6171309;1000000;0;-748640;1095029;22500;140038;0;0;34219;2254833;0;2136270;354617;126335;7466;0;0;4913742;6171309;34219;1763168;1542313;3305481;0;72537;3323420;1102;0;801343;-36490;1576827;32189;1142746;451827;396431;0;25302;0;10674;4401956;-1078535;1402;21412;21563;0;0;499180;232103;140038;149126;350054;-748640;0;0;30274;116817;0;95854;30589;0;0;0;0;81482;37;0;-56867;0;400120;0;-1098695;ARUDY;12;2,4;Société par actions simplifiée
442601696;MECANIC SPORT;44260169600036;4649Z;;;35235;01/07/2002;De 6 à 9 salariés;0;126266;0;42008;0;0;1049809;1435;446202;99386;0;0;84716;27956;1751511;0;0;1877778;248000;32188;159681;475054;0;23390;0;0;645807;67;0;586479;145541;0;1440;0;0;1379333;1877778;450000;4605260;65508;4670767;3000;69296;4743161;3336706;-236477;23221;0;668631;28631;394735;68238;19891;23390;84959;0;8398;4468900;274262;8458;52225;59215;0;0;7195;0;0;5507;1689;159681;0;65513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223505;THORIGNE-FOUILLARD;12;5;Société à responsabilité limitée (SARL)
796420081;TROUILLET CIE;79642008100021;1320Z;;;71170;01/01/1964;De 10 à 19 salariés;0;607823;64758;16368;0;559177;0;0;1065922;286859;0;0;456294;12625;2462002;0;0;3069825;130000;0;533011;2147148;0;206858;0;0;162030;38186;0;325735;139316;0;50551;0;0;715819;3069825;0;2394583;3737003;6131586;24206;21525;6080687;0;0;3287224;17958;1557336;40547;531328;202677;75214;0;2718;0;1120;5716122;364566;40791;8728;8944;0;0;242540;0;206858;251849;-9309;533011;0;-145907;198660;50798;0;0;145880;0;0;0;0;0;0;0;-96677;0;0;0;396413;CHAUFFAILLES;12;6,8;Société par actions simplifiée
499588192;CARGOVAN;49958819200025;4531Z;;;71250;03/08/2007;De 3 à 5 salariés;0;555;0;0;0;0;0;0;348401;411382;0;0;17911;346;778041;0;0;778596;19000;-3488;5255;20767;0;0;0;0;0;0;0;665470;84287;0;8072;0;0;757829;778596;0;1605858;410334;2016193;0;4179;2020384;1593214;0;0;0;115416;10220;220907;75264;102;0;0;0;7;2015129;5255;0;0;0;0;0;0;0;0;0;0;5255;0;0;690;41161;0;11294;0;0;0;0;0;0;0;0;0;0;0;0;5255;CLUNY;12;4,6;Société par actions simplifiée
483947966;SOCIETE HOTELIERE COUR DU CORBEAU;48394796600048;5510Z;;;67000;29/07/2005;De 20 à 49 salariés;0;1183856;38063;0;0;0;0;145;126109;276269;0;2525;559702;14756;1017569;0;0;2201426;10000;300797;68471;380267;0;0;0;0;668573;8027;1170;718169;290101;0;135119;0;0;1821158;2201426;0;3736267;0;3736267;1259;0;3737541;0;0;194150;-5656;2156979;155549;748589;234484;188460;0;827;0;2557;3675939;61602;14167;14923;14933;0;0;19297;15000;0;6886;12410;68471;0;4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60836;STRASBOURG;12;5,9;Société à responsabilité limitée (SARL)
826250144;STYLE ET CONFORT / HENRYOT & CIE 1867;82625014400019;3109A;;;88350;01/01/1962;De 20 à 49 salariés;0;265358;62851;864193;0;401566;0;1658;506150;275475;0;0;84657;37593;2234144;0;0;2499501;100485;661390;111924;954472;0;0;0;0;74126;3544;520697;437227;393669;0;115767;0;0;1545029;2499501;1748;2700163;511891;3212055;66153;48862;3474490;50365;0;530519;22740;886944;51521;1308308;398755;46006;0;115410;0;162;3410730;63760;11;8929;8929;0;0;48134;0;0;41206;6928;111924;0;-50153;197312;128291;0;57578;29590;0;0;0;0;252317;43;0;143261;0;35962;0;54842;LIFFOL-LE-GRAND;12;5,5;Société à responsabilité limitée (SARL)
403912686;ADM BRODU / BRODU;40391268600017;4332A;;;85280;24/01/1996;De 20 à 49 salariés;0;778929;604235;0;84136;0;0;103200;1188773;453539;0;150000;873811;20731;3478424;0;0;4257353;1000000;0;11788;2025627;0;0;0;0;960027;0;0;385795;394305;0;491599;0;0;2231726;4257353;3828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;LA FERRIERE;12;4,9;Société par actions simplifiée
470202292;ETABLISSEMENTS BOYE;47020229200046;4673A;;;33100;01/01/1970;De 6 à 9 salariés;0;250732;0;0;0;0;522840;0;399887;122802;0;0;162071;3534;1211136;0;0;1461867;572000;0;-28735;856544;0;0;0;0;40860;9618;0;478453;76394;0;0;0;0;605324;1461867;0;3682921;55934;3738855;0;10385;3767111;2878048;-42805;0;0;410475;29310;316665;141578;38494;0;6602;0;667;3779033;-11923;5938;7915;7915;0;0;3200;0;0;18034;-14834;-28735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2765;0;-13900;BORDEAUX;12;4,2;Société par actions simplifiée
480392919;ETRE EMPLOI;48039291900043;7820Z;;;50300;18/01/2005;De 6 à 9 salariés;0;205509;0;0;0;0;0;16949;1308870;320361;0;0;987541;7501;2641221;0;0;2846730;400000;0;188771;1436560;0;0;0;0;93993;79685;1746;97142;1129450;5807;2347;0;0;1410171;2846730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87275;465816;0;303343;9891;0;0;0;0;0;0;0;0;0;0;0;0;AVRANCHES;12;5,9;Société à responsabilité limitée (SARL)
384161667;LATINA;38416166700058;6010Z;;;45000;01/01/1992;De 6 à 9 salariés;0;39909;0;0;0;0;0;0;286615;1125763;0;0;225638;141997;1780012;0;0;1819921;382500;9746;738876;1169371;0;0;0;0;1450;0;0;164757;116264;0;368078;0;0;650549;1819921;0;3197091;8604;3205695;0;0;3212219;247;0;0;0;1441651;35135;314279;123942;935;0;0;0;243978;2160166;1052052;3467;9759;9801;0;0;60742;15000;0;4904;55839;738876;0;368830;0;34066;0;62269;0;0;0;0;0;0;0;0;0;0;0;0;1051867;ORLEANS;12;8,6;Société par actions simplifiée
352471031;SYNERGIE DIFFUSION JMF;35247103100034;4674A;;;13830;11/09/1989;De 6 à 9 salariés;0;108093;0;0;0;0;647943;0;592306;79935;0;0;20200;1838;1342221;0;0;1450314;360500;0;63840;502521;0;0;0;0;21948;191579;0;545244;87566;0;101456;0;0;947793;1450314;21836;2180398;61960;2242358;0;2562;2244920;1590720;23337;0;0;283859;16270;165244;61507;4168;0;0;0;14;2145118;99802;0;2208;2208;0;0;0;0;0;13999;-13999;63840;0;19755;0;11990;5101;39500;0;0;0;0;0;4764;5;0;0;0;0;6770;97594;ROQUEFORT-LA-BEDOULE;12;4,8;Société à responsabilité limitée (SARL)
997675103;ETABLISSEMENTS PETIT JEAN HENRI;99767510300011;2899B;;;74300;01/01/1976;De 20 à 49 salariés;0;451177;99862;0;0;13853;88804;0;485769;222420;0;0;640191;8399;1559298;0;0;2010475;160000;0;127588;1452083;0;6689;0;0;82770;0;0;166250;191108;0;18576;0;93000;551703;2010475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3648;85368;0;2470;15650;0;0;0;0;0;0;0;0;0;0;0;0;MAGLAND;12;6,2;Société par actions simplifiée
750495186;EVENTIME;75049518600058;8230Z;;;13006;21/03/2012;De 10 à 19 salariés;0;84933;0;0;197131;0;0;317624;1997208;186480;0;0;756217;3816;3458478;0;0;3543411;36000;0;104665;262252;0;0;0;0;152272;1059;0;1009096;428737;0;1014155;0;675837;3281159;3543411;2272;4182146;221525;4403671;0;21622;4564667;0;0;0;0;3461593;20272;639746;255097;23784;0;16511;0;2795;4419801;144866;167;1940;1940;0;0;300;0;3158;6038;-5738;104665;0;32689;22314;65558;0;313839;0;0;0;0;0;2946993;15;0;137516;0;0;0;143093;MARSEILLE 6;12;5,5;Société par actions simplifiée
432284396;ACTIONS CONSEIL / ACTIONS CONSEIL;43228439600095;7022Z;;;45000;01/07/2000;De 20 à 49 salariés;0;41757;0;39660;0;0;0;535;331065;6423;0;0;279522;7224;664430;0;0;706187;40000;0;105547;430033;0;0;0;0;12814;11937;0;52173;193648;0;4848;0;734;276154;706187;0;0;0;1248681;10717;26026;1272002;0;0;0;0;305896;17017;574843;204733;17294;0;0;0;2302;1122084;149917;1344;962;962;0;0;40;0;0;13923;-13883;105547;0;30870;0;0;0;0;9151;0;0;0;0;0;0;0;-18885;0;0;0;150300;ORLEANS;12;7,4;Société par actions simplifiée
512081860;KILAM;51208186000011;4711D;;;29200;31/03/2009;De 10 à 19 salariés;0;290173;0;0;0;0;83522;0;8084;29200;0;100427;16654;3015;240902;0;0;531078;50670;0;34508;248176;0;0;0;0;76541;42;0;127399;72675;0;6243;0;0;282901;531078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8085;72675;0;0;17699;0;0;0;0;0;0;0;0;0;0;0;0;BREST;12;5,8;Société à responsabilité limitée (SARL)
383306537;TRADING SERVICES INTERNATIONAL;38330653700036;4669B;;;13127;01/10/1991;De 6 à 9 salariés;0;143857;0;0;0;0;17638;0;320983;17316;0;52582;723936;55697;1188152;0;0;1332009;53357;80001;171238;309932;0;89597;0;0;44564;0;0;741695;146010;0;212;0;0;932480;1332009;0;2420;3895422;3897842;0;56630;3954884;2452383;0;91084;0;501492;24210;387995;161817;6620;0;0;89597;0;3715198;239685;94;607;682;0;0;14214;0;0;35;14179;171238;0;82038;0;50729;31498;1672;13111;0;0;0;0;22697;9;0;0;0;25040;0;239097;VITROLLES;12;7,1;Société à responsabilité limitée (SARL)
789942075;L T M 3;78994207500035;4941B;;;92230;18/06/2013;De 20 à 49 salariés;0;44857;0;0;0;0;0;0;98064;18855;0;0;42484;0;159402;0;0;204259;10000;8330;25837;44167;0;0;0;0;0;19432;0;47927;88489;0;4245;0;0;160093;204259;0;470271;0;470271;0;0;470271;0;0;50;0;111429;3428;238729;83203;2144;0;0;0;0;438984;31287;0;281;281;0;0;190;0;0;2688;-2498;25837;0;2671;0;27757;0;32901;9472;0;0;0;0;0;0;0;0;0;1152;0;31006;GENNEVILLIERS;12;6,4;Société par actions simplifiée
789952447;LXA ALPHA;78995244700025;3316Z;;;69001;05/12/2012;De 1 à 2 salariés;0;2321926;0;0;0;0;1156754;0;502168;180804;0;0;2421088;22718;4283532;0;234106;6839565;1930000;0;119754;2084288;0;234106;80034;1715000;377094;1711625;0;146022;342918;0;16737;0;114920;4504349;6839565;0;1784046;2597232;4381279;0;373549;4754830;1794335;-329251;48716;0;604265;21821;142113;63061;1280592;380156;0;0;450;4006257;748573;355598;224597;701647;101739;96634;854659;0;0;931743;-77084;119754;0;205686;0;0;0;0;0;0;0;0;0;0;0;16821;0;0;0;0;402525;LYON 1ER;12;7,9;Société par actions simplifiée
520338492;LA LIBRAIRIE DES ECOLES;52033849200033;5811Z;;;75015;05/02/2010;De 10 à 19 salariés;0;191968;0;14643;0;264115;0;0;229323;108456;0;0;439257;18363;1074157;0;0;1266125;400000;-124190;185356;461167;0;24418;0;0;0;0;0;199140;114542;0;466858;0;0;780540;1266125;0;1692435;239;1692674;0;85514;1865299;239;0;463570;15110;603557;15402;214183;84386;1256;0;87689;24418;147300;1657109;208190;803;16;2059;0;0;0;0;0;0;0;185356;0;21578;3097;47591;15242;1863;0;0;0;0;0;0;0;0;86343;0;0;0;206934;PARIS 15;12;7,5;Société par actions simplifiée
523126720;LOCAPELLE BTP;52312672000045;4941A;;;94440;20/05/2010;De 20 à 49 salariés;0;41525;0;0;145462;0;2467;528;1109569;201183;0;0;143539;0;1602748;0;0;1644272;40000;96319;-3189;133430;0;0;0;0;897;178415;0;404658;384827;0;343970;0;198076;1510842;1644272;897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60097;27494;114393;198233;0;0;0;0;0;164778;16;0;0;0;0;0;0;SANTENY;12;4;Société à responsabilité limitée (SARL)
787020569;ENTREPRISE PALUMBO FRERES;78702056900051;4120B;"Jugement de conversion en liquidation judiciaire
Jugement d'ouverture d'une procédure de redressement judiciaire";"31/07/2021
13/06/2021";08330;01/01/1970;De 20 à 49 salariés;0;62806;26170;17470;0;0;0;0;635842;69115;0;0;157747;5417;911762;0;0;974568;60000;0;35335;350356;0;0;0;0;5269;91115;0;299373;228317;0;137;0;0;624212;974568;375;2661455;0;2661455;1000;17747;2623744;0;0;715332;-270;805584;34833;642427;352853;26999;0;0;0;22843;2600602;23142;93;1826;1826;0;0;15634;0;0;2234;13400;35335;0;-528;0;30093;0;191224;11517;0;0;0;0;0;0;0;-56475;0;27322;27322;21408;VRIGNE AUX BOIS;12;4,9;Société à responsabilité limitée (SARL)
