SIREN;Dénomination;Code APE;Adresse;Code postal;Tranche effectifs;SIRET;Date de création;TOTAL (II) (net) (BJNET) 2018 (€);TOTAL (II) (net) (BJNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2018 (€);Autres créances (3) (net) (BZNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2018 (€);Disponibilités (net) (CFNET) 2016 (€);TOTAL (III) (net) (CJNET) 2018 (€);TOTAL (III) (net) (CJNET) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2018 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2018 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2018 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2018 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2018 (€);TOTAL (III) (DR) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes fiscales et sociales (DY) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2018 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2018 (€);TOTAL (IV) (EC) 2016 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts obligataires convertibles (DS) 2016 (€);Autres emprunts obligataires (DT) 2018 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts et dettes financières divers (DV) 2018 (€);Emprunts et dettes financières divers (DV) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Salaires et traitements (FY) 2018 (€);Salaires et traitements (FY) 2016 (€);Intérêts et charges assimilées (GR) 2018 (€);Intérêts et charges assimilées (GR) 2016 (€);Crédit client 2018 (j);Crédit client 2016 (j);Crédit fournisseurs 2018 (j);Crédit fournisseurs 2016 (j);Rotation des stocks 2018 (j);Rotation des stocks 2016 (j);BFR 2018 (€);BFR 2016 (€);Fonds de roulement net global 2018 (€);Fonds de roulement net global 2016 (€);BFRE 2018 (€);BFRE 2016 (€);CA par employé 2018 (€);CA par employé 2016 (€);Liquidité générale 2018;Liquidité générale 2016;Liquidité réduite 2018;Liquidité réduite 2016;CAF 2018;CAF 2016;Autonomie financière 2018;Autonomie financière 2016;MARGE COMMERCIALE  2018 (€);MARGE COMMERCIALE  2016 (€);PRODUCTION DE L'EXERCICE 2018 (€);PRODUCTION DE L'EXERCICE 2016 (€);VALEUR AJOUTEE 2018 (€);VALEUR AJOUTEE 2016 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2018 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2016 (€);Charges de personnel 2018 (€);Charges de personnel 2016 (€);RESULTAT D'EXPLOITATION 2018 (€);RESULTAT D'EXPLOITATION 2016 (€);RESULTAT COURANT AVANT IMPOTS 2018 (€);RESULTAT COURANT AVANT IMPOTS 2016 (€);Produits financiers 2018 (€);Produits financiers 2016 (€)
307604389;CULTURE MOTO;4540Z;66 AV DU CANAL DU BERRY;03100;De 3 à 5 salariés;30760438900030;01/01/1976;59673;104820;24519;14781;116741;75884;0;0;37397;48809;564649;519760;624323;624581;54600;54600;-80777;-135352;-49181;30076;-69898;-45216;0;0;0;0;30000;0;122100;56558;60274;72869;0;0;0;0;694221;669797;0;0;0;0;457530;530133;30000;0;624323;624581;0;827636;0;0;0;98128;0;4307;0;5,43220389156586;0;25,6060763927651;0;175,58143783685;320563;331289;357958;380096;203820;255404;0;0;2,38560986944949;3,72155632885108;0,75482276395285;1,0067734960118;0;25402;-11,1958072984657;-7,23941330267812;0;247998;0;63722;0;194340;0;50393;0;131146;0;39452;0;36391;0;1246
327020863;SAS MAEVAL / BOUTIQUE ANGLAISE PROFIL ET DECORATION;4759A;4 RUE VAUGELAS;74000;De 3 à 5 salariés;32702086300020;01/01/1970;17829;44089;203714;39773;52564;165316;0;0;16852;876;376611;376179;394440;420268;40000;40000;-215376;-38581;-126816;-140271;-283480;-120139;0;0;0;0;1775;90025;225920;149815;114153;99944;0;0;0;0;677919;540407;0;0;0;0;0;0;0;0;394440;420268;0;611092;0;19809;0;57490;0;5916;0;19,175149244229;0;72,4926410307807;0;75,125320784771;-316385;-75079;-299534;-74203;-369524;-245246;0;315450,5;0,556147802834899;0,824471226647601;0,405209541162829;0,473302663072681;0;-130502;-71,868978805395;-28,5862830384421;0;169591;0;246;0;-42242;0;-123559;0;73729;0;-137527;0;-143411;0;32
494900392;SARL PHARMACIE SAINT AMABLE;4773Z;16 RUE SAINT AMABLE;63200;0 salarié à la fin de l'année;49490039200015;15/03/2007;574891;651355;20214;28449;10550;19300;0;0;3142;6302;87484;102656;662376;754011;90000;90000;-17351;-123317;17880;71388;90529;38071;0;0;0;0;387764;383725;69086;160974;18730;21809;0;0;0;0;571846;715940;0;0;0;0;11735;244;6371;3491;662376;754011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-88003;-235615;-84864;-229316;-104043;-255967;0;0;0,458800555070615;0,302888570917546;0,198437744801808;0,196658319918917;0;0;13,6673128253439;5,04913058297558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
793385345;R.E.D.D. EXPRESS;4941B;RUE DE LA TOUR;44860;De 10 à 19 salariés;79338534500012;02/05/2013;131319;164130;319804;183135;184911;54881;0;0;17971;79107;531986;317252;663305;481382;15000;15000;0;0;-18001;31935;111306;143991;0;0;49871;0;62546;58417;45939;30369;374968;225052;0;0;0;0;502128;337390;0;0;0;0;251;5000;1713;0;663305;481382;0;1203360;0;0;0;584237;0;1298;0;46,2900233512831;0;24,3291354779576;0;0;74685;-35828;92655;43278;-119526;-90838;0;0;1,18511346966169;1,15749727162896;1,18511346966169;1,15749727162896;0;63332;16,7805157506728;29,9120033570013;0;0;0;1203360;0;823682;0;66805;0;752538;0;38639;0;37341;0;0
400904629;SOCIETE D'EXPLOITATION DE LA LAUZETANE / HOTEL CLUB  LA LAUZETANE;5510Z;LE VILLAGE;04340;De 6 à 9 salariés;40090462900013;27/04/1995;178210;218467;53208;40043;67332;56566;0;0;88549;124671;280641;329761;458851;548228;15245;15245;-128369;-71916;-764;-34224;20000;42993;0;0;0;0;85154;84317;125784;150722;113158;115603;0;0;0;0;438851;505235;0;0;0;0;109499;144671;0;0;458851;548228;804125;898278;0;0;253498;282461;1801;1243;20,1263485154671;13,5589938007313;67,383309909015;78,9607446319899;12,4005467300274;14,3551944763904;-52106;-70162;36443;53514;-160305;-197694;0;0;0,981879458472223;0,940211151962565;0,856223228691472;0,803917864357026;-45367;6879;4,35871339498007;7,84217515340333;8722;4194;807046;906928;251627;343309;-71393;-10427;312262;339769;-99063;-55591;-68215;-28346;35;34
538914292;GES TRANSPORTS LTD;4941B;LA RENARDIERE;44110;De 10 à 19 salariés;53891429200015;01/01/2012;182774;81946;209581;354507;281509;117237;0;0;3559;10121;521230;504944;704004;586890;19000;19000;-41298;146002;18476;4386;-1922;171289;0;0;0;0;100227;64516;182703;135306;388033;178814;0;0;0;0;705926;415601;0;0;0;0;16;313;0;0;704004;586890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-88013;144050;-84454;154172;-394164;5673;0;0;0,819877724816447;1,37924919890983;0,819877724816447;1,37924919890983;0;0;-0,273009812444247;29,1858781032221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325110815;EFCA SARL;8559A;6 RUE DE LA VARENNE;63200;De 6 à 9 salariés;32511081500090;01/07/1982;21435;38254;214227;213847;23713;25590;0;0;147029;359889;390346;602665;411782;640920;53200;56150;0;-79594;-12705;13686;190280;137762;0;0;0;0;8651;61742;16384;195405;101240;143174;0;0;3114;0;221501;503157;0;0;0;0;0;0;0;0;411782;640920;717865;928707;0;0;372642;441043;653;2963;90,7701482869342;70,0383750382701;22,8748389623822;246,427853260306;0;0;30470;-198638;177495;161249;4494;-227567;0;0;1,83552421411986;1,35774125877294;1,83552421411986;1,35774125877294;-32841;4323;46,2089163683697;21,4944142794733;0;0;717865;0;500007;687518;-36461;34044;495569;601566;-12083;16320;-12705;13687;32;330
696020130;BLEU RIVAGE HOTEL TOURISME;6820B;21 RUE DU CANADA;06400;De 3 à 5 salariés;69602013000014;01/01/1960;479161;152738;54250;18478;62253;13071;0;0;85665;523305;212679;564427;691841;717164;22867;22867;-753425;74000;47386;100915;-680885;457298;0;0;0;100000;357737;0;26791;14007;77861;88945;0;0;0;0;1372726;159866;0;0;0;0;298571;49788;0;0;691841;717164;716675;643760;0;0;131090;127708;8477;0;23,0244415762607;8,73056988111512;19,3186362016388;15,5275419945259;0;0;-589404;-68956;-503738;454348;-654701;-87217;143335;128752;0,292614088423239;5,08037028289031;0,292614088423239;5,08037028289031;103983;163242;-98,4163991437339;63,76477346883;0;-1885;719318;646425;297501;372044;114701;201970;161558;157157;55854;136850;47377;136850;0;0
509635892;LES COMPTOIRS REUNIS DE PISCOP;4673B;6 RTE DE LA TETE RICHARD;95350;0 salarié à la fin de l'année;50963589200029;01/01/2009;17241;18134;35818;58375;14350;5755;0;0;3284;16795;117643;141750;134884;159884;40000;40000;-211138;-244474;-2568;11450;-143706;-163024;0;0;0;0;12404;54099;143739;114675;44685;52676;0;0;0;0;278590;322908;0;0;0;0;70145;70145;12404;0;134884;159884;716236;825809;0;0;98361;105679;14;3129;15,210966310918;21,5010119369814;76,4855830544471;52,6151398406777;31,9556948067363;26,5357611690097;-81682;-73709;-78398;-56914;-97896;-81308;0;275269,666666667;0,555436685936338;0,70423428502396;0,256427354937753;0,407346071759353;-4265;9343;-106,540434743928;-101,963923844787;324979;327730;0;340;147188;164311;1853;14960;140561;144200;4333;14524;4319;11395;0;0
503815128;AFC INVESTISSEMENTS;4399C;16 ALL MONTEBELLO;82200;De 6 à 9 salariés;50381512800015;17/04/2008;288095;1459456;1203014;1115614;40357;42998;0;0;37891;15160;1284728;1185437;1572823;2644893;3800000;3800000;-2923655;-2925159;-1030040;858;92222;1121616;0;0;0;0;7163;7987;114540;106124;307544;289982;0;0;0;0;1480602;1523277;0;0;0;0;1026154;1019126;0;0;1572823;2644893;759000;700000;0;0;274993;273520;0;147;482,10376592007;484,760845238095;140,534680623626;154,628072780692;0,431832383165305;0,703591785294876;799553;674112;837444;689273;756618;620795;108428,571428571;116666,666666667;2,86652104703052;2,36840164058327;2,86453573121328;2,36568883335181;113678;108154;5,86346969748026;42,4068572906352;0;0;759000;700000;511095;491245;115405;108235;381383;375226;8431;1740;-1022367;1603;2;10
432098929;SARL NEBBIO MATERIAUX;4613Z;LD COSTA;20232;De 1 à 2 salariés;43209892900016;07/06/2000;98393;192202;504996;944511;28104;101896;0;0;14407;8003;769725;1741590;868118;1933792;315600;315600;-984934;-437701;-239380;-29241;-805304;-47932;0;0;0;0;0;555572;884582;1149196;300483;251332;0;0;0;0;1673422;1981724;0;0;0;0;0;1932;0;555572;868118;1933792;1873747;3271877;0;0;249934;325869;2548;31863;81,9763553991014;87,8054897846099;169,556905614751;119,610589693683;36,3220513355962;73,9761051282248;-918103;309367;-903697;317371;-959816;180396;0;0;0,451838479378471;0,866007641206753;0,327680243047028;0,532586251485004;-144971;1033;-92,7643477038836;-2,47865334017309;454745;534745;286026;1483383;199143;448560;-100647;46885;293822;392446;-214122;14902;-216671;-16962;0;0
438363046;SARL CITE FORMATION;8559A;124 RUE DU FAUBOURG BANNIER;45000;De 20 à 49 salariés;43836304600014;02/07/2001;48159;52557;157651;85171;205006;245598;0;0;4533;0;378195;341226;426354;393783;18200;18200;-444407;-427787;9752;-18987;-416455;-428574;0;0;0;0;0;6018;143028;50481;128448;99403;0;0;26190;0;842808;822358;0;0;0;0;37209;0;0;0;426354;393783;714118;648894;0;0;292054;292581;16227;14725;67,1483914423107;39,9235917833524;163,077508424829;62,8989394386275;0;0;-431938;-475113;-427405;-475113;-621759;-730669;0;0;0,47111208620891;0,405797829335816;0,47111208620891;0,405797829335816;12823;-17738;-97,6782204459205;-108,835069060879;0;0;714118;648894;447347;404778;32208;2655;399495;394393;27153;1408;10927;-13296;0;20
524500030;AUX SAVEURS D'ANTAN;5610A;27 AV DE PARIS;41200;De 10 à 19 salariés;52450003000027;25/08/2010;469398;596732;1706;0;52055;22166;0;0;77048;32359;199900;124821;669298;721553;7865;7865;-97484;0;-153845;12171;-227324;24005;0;0;0;0;383009;488890;188636;72845;301661;90135;0;0;0;0;896622;697549;0;0;0;0;178;25083;552491;409;669298;721553;0;1152552;0;0;0;440698;0;7348;0;0;0;34,5523201717452;0;22,0774237192213;-390583;-91115;-313536;-58754;-448574;-115176;0;0;0,177709334419087;0,66812692270064;0,122944744757141;0,296354070418401;0;33466;-33,9645419529119;3,32685194296192;0;776617;0;4532;0;564276;0;45100;0;527675;0;21697;0;14368;0;19
524992880;PROVENCALE NET;8121Z;7 RUE DE LA CISAMPO;13310;De 20 à 49 salariés;52499288000012;11/08/2010;20477;44153;99849;93654;46499;28451;0;0;41118;22;208466;171127;228943;215280;3000;3000;-51332;0;-124252;-30967;-125046;19572;0;0;0;0;25216;49825;3822;9590;321789;128235;0;0;0;0;353989;195708;0;0;0;0;3149;8049;0;14020;228943;215280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-158276;33271;-117158;33292;-204775;4820;0;0;0,640204653219664;1,12691796067275;0,575713092401052;0,804239598561776;0;0;-54,6188352559371;9,09141583054626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
802393330;REIMS PEPP;5610A;RUE DE LA FERME PIERQUIN;51450;De 10 à 19 salariés;80239333000013;20/05/2014;550274;700719;0;0;36827;55405;0;0;91937;23716;164120;98365;714394;799084;10000;10000;-171227;-277032;-128499;-76076;-289727;-343108;0;0;0;0;0;589005;159393;0;79314;262362;0;0;0;0;1004122;1142193;0;0;0;0;761473;193135;0;42900;714394;799084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-170465;-285403;-78529;-261687;-212992;-291935;0;0;0,652879891859813;0,228952828128412;0,575994856747222;0,196355893505926;0;0;-40,5556317662242;-42,9376636248505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501325617;GREEN POWER;4669B;FERME DE YONVAL;51330;De 3 à 5 salariés;50132561700014;06/12/2007;27079;30014;56811;166098;25714;236885;0;0;107257;21458;517885;735532;544963;765547;10000;10000;-161466;0;47863;-46844;-102603;-15544;0;0;0;0;2500;186379;26242;30272;61202;300969;0;0;0;0;647566;781091;0;0;0;0;537550;249927;0;0;544963;765547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303112;369289;410369;390748;274445;132404;0;0;4,78936158339224;2,13330626332352;2,6851259347446;1,39416737967139;0;0;-18,8275167304936;-2,03044359131445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378301949;PEPINIERES ET PAYSAGES DE PIERREFONTAINE;8130Z;LD LA PEPINIERE;25510;De 6 à 9 salariés;37830194900012;01/05/1990;42262;57924;40075;26848;32210;24050;0;0;4032;1978;577058;531767;619319;589691;187451;183552;-157287;-168324;-70845;9738;-23980;45566;0;0;0;0;0;169214;194897;143410;0;67736;103019;0;0;0;643300;544125;0;0;0;0;150236;82509;0;22742;619319;589691;0;698940;0;0;0;232618;0;9259;0;11,6837878310966;0;100,590440721481;0;252,293537607562;79963;237387;83994;239365;40112;205646;0;0;1,15485647878669;1,66297629020384;0,154781437666181;0,167786789531135;0;29027;-3,87199488470401;7,72709775119512;0;0;0;719861;0;321295;0;37747;0;289921;0;17242;0;8257;0;274
479284861;CEREST;8553Z;1 RUE CLOVIS;57000;De 6 à 9 salariés;47928486100016;20/10/2004;219033;218064;42169;201772;25580;55063;149;149;49933;2586;122593;269794;341626;487858;8120;8120;-76556;0;-73901;-14339;-141103;26106;0;0;0;0;471;82910;49557;83637;145159;239857;0;0;0;7340;482729;461752;0;0;0;0;7326;33279;0;0;341626;487858;788927;917189;0;0;400313;426634;3261;9133;16,2580367596326;66,9134896588017;49,5624858203483;63,6113729677287;0,247015289632336;0,191735935740689;-402420;-78504;-352339;-75769;-432249;-135963;0;48273,1052631579;0,24918146004367;0,768898034728567;0,248101303136666;0,767455199675953;-128170;-34751;-41,3033551310497;5,35114726006338;72609;908901;710194;1145;485307;517414;-21367;-43686;496869;538820;30897;-11797;27656;-20893;20;37
522583517;FREDI 2;4759A;1 CHE DE MOULET;81100;De 1 à 2 salariés;52258351700027;18/05/2010;251071;45644;48161;19004;93879;0;0;0;9667;25172;266876;136384;517947;188428;8000;8000;6318;-41870;-340686;46327;-321912;12457;0;0;0;0;223840;0;273931;42780;65756;0;0;0;0;0;839858;175971;0;0;0;0;0;0;0;0;517947;188428;709828;902960;0;0;113693;105776;258477;1131;20,6373527577573;6,4015940167154;132,6758181768;18,0280002216742;48,9824142052245;6,24695614186141;-358810;-38329;-349143;-39587;-461748;-115728;0;0;0,41852118197653;0,892898937415157;0,246270001412294;0,793869239874014;-320812;46528;-62,1515328788467;3,2144904154372;204472;310046;98459;114492;88221;185982;-63237;46934;143520;133289;-80867;37693;-338229;46327;1115;9765
400016663;SOMECOM / A LA MAREE;5610A;2 PL AMIRAL ORTOLI;83700;De 10 à 19 salariés;40001666300017;23/01/1995;335460;388244;2801;4582;46399;73949;0;0;68640;7107;125282;89894;460742;478138;7622;7622;-485672;-479605;165137;17438;-312150;-453783;0;0;0;0;0;0;11705;61810;39872;714821;0;0;0;0;772892;931921;0;0;0;0;0;31935;0;0;460742;478138;618540;664704;6366;0;191652;193440;-50;0;1,36335838243405;2,09671021487258;10,8263621122369;54,0851576958852;4,45495045526047;2,39238104625089;-716250;-817198;-647610;-810091;-762650;-891147;69434;73856;0,162095092199169;0,0998838869536715;0,152467615138984;0,0951549192486541;167805;29718;-67,7494129035339;-94,9062822867038;82;0;624906;664704;297844;314487;83430;73260;200263;228411;15255;15376;15255;15377;0;0
818738437;A.C.L;4399C;ZAC DU GRAND COLOMBIER;13150;De 6 à 9 salariés;81873843700016;18/02/2016;9549;170;181406;83731;40052;11531;0;0;3363;3220;224821;98482;234370;98652;1000;1000;29;0;11205;13141;35334;14141;0;0;0;0;0;0;53523;51754;0;0;992;861;0;0;199036;84511;0;0;0;0;0;0;0;0;234370;98652;0;0;0;0;167247;39654;0;0;77,8996668629065;68,813388542891;35,8429693021372;51,8562349223291;0;0;22422;10752;25785;13971;-17630;-779;0;0;1,12954942824414;1,1653295467992;1,12954942824414;1,1653295467992;5098;-1899;15,0761616247813;14,3342253578235;0;0;708317;370105;254116;66538;21073;14945;234625;54128;15791;15040;0;0;0;0
810054908;QUID IT;6202A;3 RUE DU MAROY;77141;De 1 à 2 salariés;81005490800019;02/03/2015;324;1488;99380;47923;100737;3681;0;0;15707;52537;222682;106760;223007;108249;30000;4500;-14203;0;3335;26233;19782;30733;0;0;0;0;0;0;28355;26817;0;0;0;0;11308;8465;203225;77515;0;0;0;0;568;0;0;0;223007;108249;0;0;0;0;120715;91134;0;0;49,224351124486;23,2265360385266;19,5088009982884;17,513639525746;0;1,40206755263229;4320;-23290;20026;29245;-85970;-18845;0;0;1,15926562736808;1,54127563434133;1,15926562736808;1,50825512686827;581;-4430;8,87057356943953;28,391024397454;34940;72159;386022;240641;171998;164121;3909;34290;165660;127075;3335;34031;0;0;0;0
798528212;ECONSTRUCTION;4120B;PARC ACTIVITES DES SAULES;27100;0 salarié à la fin de l'année;79852821200011;12/11/2013;47091;19437;98683;26304;52068;4683;0;0;0;19725;294522;142972;341613;162409;21000;21000;0;0;32067;21657;128823;65237;0;0;0;0;14713;18936;116088;41285;70737;33404;0;0;0;0;212790;97172;0;0;0;0;2713;1176;8974;0;341613;162409;707692;421531;0;0;145073;65100;5708;2877;42,4140433503087;18,9803359658009;59,3408163162415;44,1283659207407;77,6150883508773;85,6887307851834;99159;46187;99158;65912;47091;41504;0;105382,75;1,44135423344769;1,85533350635868;0,737756744985;0,658084609395276;27956;25859;37,7102159461145;40,1683404244839;-374566;-151490;754619;438144;207430;124535;27288;32742;177091;89904;31581;28540;25873;25663;0;0
797744901;NOUVELLE RENOVATION JAB MACONNERIE;4399C;70 TRA DU TONKIN;13010;De 3 à 5 salariés;79774490100027;01/11/2013;26883;16178;35401;28026;9827;3287;0;0;15965;49090;61193;80402;88075;96580;3000;3000;66170;34067;-26803;25220;42667;62587;0;0;0;0;0;0;6553;7079;0;0;2747;8901;0;0;45408;33993;0;0;0;0;0;0;0;0;88075;96580;0;0;0;0;170896;54871;0;0;15,2540294952488;23,658542339107;4,29765295569034;8,55338860287497;0;0;-181;-2681;15784;46408;-10008;-5967;0;0;1,34759629148407;2,36525166946136;1,34759629148407;2,36525166946136;13123;3630;48,4439398240136;64,8032718989439;-177575;-85258;705899;360749;242110;108581;-15756;29752;252639;80552;-29071;24942;0;0;0;0
352331342;LA TOUR GESTION;7010Z;4 IMP DES DEUX AVENUES;42600;0 salarié à la fin de l'année;35233134200019;02/10/1989;4405136;4670136;102927;73098;271865;138613;0;0;682;2270;376396;213981;4781531;4884116;59560;59560;0;186;-154313;820277;1569817;2121753;0;0;0;0;2194012;2608160;219248;34289;147458;82156;0;0;0;0;3211715;2762363;0;0;0;0;650997;37759;14500;0;4781531;4884116;705773;686678;0;0;295517;233803;66659;9129;44,3584020641198;32,3790408313649;184,659504162744;40,759139268077;0;0;9008;95266;9690;97536;-263779;-43347;0;0;0,984966133796425;1,83761432435914;0,984966133796425;1,83761432435914;-154313;820277;32,8308443467166;43,4419043282346;0;0;705773;686678;344633;430795;-50178;115004;382665;307687;-50178;115004;-109512;856476;7324;750601
524040920;J.S.G.E.;5610A;2 RUE D ENTRECASTEAUX;13100;De 6 à 9 salariés;52404092000026;28/07/2010;807161;984356;84210;68868;26217;35840;0;0;19777;35980;141834;162536;948996;1146893;102000;102000;47656;11724;-56619;50642;93036;164367;0;0;0;0;0;1306;75126;90353;135854;68929;0;0;0;0;855959;982525;0;0;0;0;629117;821533;0;1306;948996;1146893;768300;856868;0;0;230064;164379;0;0;33,3383769360927;24,4464141501375;55,8511431350791;50,8565495907277;4,91402727107063;9,12915194926425;-104783;-33128;-85008;2850;-131622;-69488;48018,75;57124,5333333333;0,622522482807265;1,00637927821604;0,573994886263446;0,873898999937884;31473;144981;9,80362404056498;14,3315025900411;0;1534;768300;856867;350998;318504;42146;104789;296604;204814;-49343;4136;-49343;4136;0;0
448364075;AUTOMATISMES FERMETURE MAINTENANCE / A.F.M;4332B;1144 BD DE NORMANDIE;76360;0 salarié à la fin de l'année;44836407500011;01/04/2003;77906;68456;193379;202231;25681;32785;0;0;1220;5640;261925;327618;339831;396074;8000;8000;101605;122565;5443;18603;115848;149968;0;0;0;0;24444;52977;75914;111394;87025;74040;0;0;0;0;223983;246106;0;0;0;0;16686;852;19276;41913;339831;396074;704317;0;0;0;196494;0;2251;0;83,5127447347336;0;58,9529340076985;0;20,5531603404197;0;77852;129701;79072;135342;49643;90346;0;0;1,28331906851565;1,37088530302189;1,08979414136517;1,02760567229313;3910;0;34,0898858550279;37,8636315436004;0;0;698514;0;310371;0;6464;0;300252;0;9645;0;7394;0;0;0
809641327;M.I.F;2562B;2 RUE GIUSEPPE GARIBALDI;59760;De 6 à 9 salariés;80964132700014;01/01/2015;189304;231256;180531;224171;65728;103297;0;0;22909;0;301129;384544;490433;615801;21000;21000;0;0;-73709;4801;-33544;38063;0;0;0;0;156524;244714;199538;123389;126645;102596;0;0;0;0;523977;577737;0;0;0;0;397;2210;42889;109346;490433;615801;703832;868415;0;0;193469;215327;2959;11704;78,0179254424351;78,5170060781232;158,004811864348;71,1339116035643;11,7491296984523;15,340262979237;-88836;53731;-65927;53731;-164629;-69289;140766,4;0;0,710007440022442;0,828839124043811;0,656595396943492;0,747827489611709;72035;39183;-6,83967025057449;6,18105524349587;0;0;714239;883935;314720;358977;53605;52443;253997;287634;23608;19983;20649;9519;0;1241
349862268;MICRO SERI;7112B;24 RUE HENRI FARMAN;93290;De 6 à 9 salariés;34986226800027;01/03/1989;14994;93537;260942;517944;101913;72970;3040;3040;8921;25870;1151964;1167694;1166959;1261232;8000;8000;-116707;226329;-58365;7692;-166272;242822;0;0;0;0;960;645;323918;222589;680834;551723;0;0;0;0;1333231;1018410;0;0;0;0;245972;231569;807;645;1166959;1261232;0;1319350;0;2017;251373;331187;4397;8452;113,108668606673;119,226138491826;249,549932330491;79,1795700785861;370,498616628549;131,767933836018;53704;352591;65665;381498;-59310;265679;0;0;1,04944959419818;1,466316489142;0,34478390811576;0,787743108818958;-75947;34894;-14,2483154935178;19,2527623783729;0;0;701716;1321367;295828;409601;-52902;-90958;326266;472862;-52962;-157624;-57312;-193489;47;87
391941614;SAMEP;3314Z;125B AV FRANCOIS MITTERRAND;65600;De 3 à 5 salariés;39194161400011;02/07/1993;80453;87653;118869;93966;20864;23730;0;0;26306;2226;338754;315775;419207;403428;129960;129960;-129557;0;28817;-102281;60360;58819;0;0;0;0;25277;85751;32432;108386;108077;125400;0;0;0;0;358847;344609;0;0;0;0;21156;23736;7770;21900;419207;403428;781168;953047;0;0;207256;285260;802;2737;46,2845220234316;29,9894181504165;21,4778962922321;52,2823314540663;81,6375158006786;65,9845919532694;34;78428;26341;80653;-25450;49116;0;105894,111111111;1,04356869799865;1,20687414647052;0,518573695125303;0,466580551783706;31725;-98390;14,3986145269521;14,5798011045341;379733;418716;402537;533558;323942;302806;32571;-95120;285741;390147;29618;-99455;28817;-102191;0;0
344364955;S. MERIC;4777Z;8 AV DE TOULOUSE;31130;De 6 à 9 salariés;34436495500049;01/03/1988;418520;338839;12795;1282;31869;12615;0;0;2981;2911;578454;625220;996974;964059;7622;7622;0;0;-28722;2472;343533;325582;0;0;0;0;462117;347048;84225;204642;55600;36425;0;0;0;0;653441;638477;0;0;0;0;25889;27456;127590;73085;996974;964059;681746;676555;19;1260;173959;145339;16605;36203;5,7084369247468;0,575292176577188;57,1642344724482;128,820730018854;277,897262810924;347,157057140306;410038;358336;413019;361247;377690;344578;0;0;1,97243921167136;1,85153890428354;0,162593635355345;0,0498638216568068;8848;14864;34,4575686025914;33,7719994315701;194915;240752;264498;173742;221226;233855;5414;47905;216786;180144;-14789;39334;-31394;3131;0;0
