,siret
65474745,81175616200012
28744544,41315173907018
63070806,79824553600023
26436599,40755844400011
62647639,79440078800012
9581361,33359959500027
63930409,80232785800014
7161715,32599818500020
16993745,37995130400011
21407771,39199977800015
3821540,31233916100019
28097650,41156267100023
2548861,30490044200035
29805674,41763973900016
69525966,83898833500017
60707632,78204927400015
27652686,41051060600016
912890,21380034500042
398420,9373524900018
64024778,80278188000017
38986760,44321242800017
51570205,51075139900013
31458865,42145314300016
49748048,50139656800021
32154198,42302345600035
66175473,81502698400014
57458575,56292047001389
60113310,77755433800015
70739752,84935310700014
54670013,52757737300014
54622718,52537472400017
2571698,30502877100049
67099681,82144263900018
15148735,35260164500026
8594561,33060769800017
933056,21400305500016
49864186,50176758600024
72244545,88444180900016
50922121,50806202300025
73882623,90418104700013
37674379,44027172400021
7541081,32728697700027
49698493,50123841404642
43395230,47855826500045
9845065,33436233200028
30088064,41829550700036
26460035,40762477400011
19293794,38513616300032
56719120,53845267300048
11807428,34192110400012
37191150,43920975000017
20063075,38889953600014
68246814,82931330300028
15686043,35391712300021
19541271,38771526100013
6480102,32360794500025
26585134,40794775300015
44419386,48118780500033
30922978,42025362700012
31870676,42238391900012
38675260,44251226500046
62250015,79256190400014
15492488,35344407800011
68807091,83256270600016
2518499,30470866200024
59110657,75220944500333
60485431,78030747600025
45808037,48535376700034
10647923,33868139800024
28201404,41181330600015
59451478,75372462400014
52463473,51441387100021
73209260,89535765500011
7501258,32715633700013
54406213,52446264500028
39955348,44534268600026
31720836,42204041000017
54547400,52505469800028
28988453,41373860000027
68580786,83121241000011
10216249,33749476900017
27180094,40941320000018
52839397,51790474400045
64655030,80774676300026
60589711,78113688200011
71660927,87942349900018
68730234,83210546400024
39572722,44452158700014
40415209,44842881300019
64785541,80838159400015
37095163,43899102800012
54751794,52792713100013
61553060,78938008600015
4774996,31682097600074
6100172,32223586200016
3087599,30844902407167
69093060,83428198200019
2036761,30160132400017
60905143,78356956900016
73355252,89867762000012
70369238,84466574500015
35293911,43291083400014
50443677,50414852900010
22713738,39496969500029
11612521,34137144100013
46822239,49038036700014
35229934,43276467800012
64278844,80400515500010
67310260,82247998600017
56294829,53467374400049
46854806,49047774200012
18847025,38414485300015
68534899,83095345100010
17975522,38220651400012
55608979,53166825900017
54709337,52774599600035
63882686,80209447400011
40620555,44889753800014
69494208,83878593900011
35791001,43399935613682
70037198,84239624400019
43124096,47789757300010
2656194,30548641700010
66573490,81885129700015
54598196,52527002100013
21393601,39196909400724
22599490,39470391200011
2560568,30496861300022
21989050,39332693900021
71579835,87876484400014
71917698,88156812500010
37422940,43972686000026
16287408,37824627600018
42431961,45306178000012
52283087,51368032200015
66141971,81486607500017
44952401,48278148100015
67413159,82299814200019
6809755,32476879500035
44005597,48003513800019
56940711,53944025500013
36037563,43453342800018
64448915,80482623800011
4333878,31481142300016
3466006,31056865400019
53033550,51871252600012
3266675,30951837100062
24538151,40109592200019
61040022,78460057900022
36133517,43475009700017
65751593,81303900500612
73559918,90074416000012
64690124,80791889100027
60089404,77737233500011
62956531,79771797200013
25733584,40378633800034
20722654,39040072900013
66873704,82032778100010
23419007,39858095100018
65392578,81134992700020
10582742,33849404000045
21729172,39272422500017
66515157,81856773700015
26841481,40857070300012
38341730,44175109600021
9452233,33321581200012
65008066,80947129500018
5582658,32022964404046
43618907,47909796600010
16466297,37869245300012
28432895,41236568600028
66242962,81534754700011
73082008,89413282800019
33811428,42921002400056
73384167,89896783100014
60065548,77717565400220
19342778,38524644200011
69434925,83840944900025
72225697,88427610600017
36362731,43527876700023
58634762,75005417300018
36620553,43788733400013
4964200,31766737600014
10418753,33808568100058
29916177,41790365500013
33750906,42906493400020
14247200,35029883200048
65699260,81281048900011
60851818,78314454600026
26146253,40481294300011
41870210,45173765400017
45721581,48509280300017
69709213,84019811300010
30984577,42040002000012
8413632,33005331500025
73442033,89955506400018
14416601,35074161700012
36520715,43766502900017
57730269,60204977700025
63142581,79858036100011
32957927,42485408100017
6223584,32268918300034
10908517,33942498800014
4453214,31533226200023
54814941,52820106400011
46285979,48874187700010
49627570,50100453500016
71229164,85306919300011
28614320,41282681000019
53430609,52035304600011
72422429,88794205000014
51986171,51246831500019
24794065,40168248900026
64132632,80330779200025
56835241,53896305900026
23785949,39938345400028
37466307,43982371700012
51048159,50859688900016
58039215,66202181500078
37560226,44003521000028
17106191,38017337700017
34566014,43123361800013
71579720,87876411700015
48323226,49492712200023
7802467,32814739200018
43126869,47790469200035
25932246,40426628000019
40859900,44944178100027
12693356,34426119300033
4058542,31350200700013
63966298,80249867500015
72707459,89062417400011
54418588,52451259700013
52692459,51535004900018
53861608,52216142100022
26108968,40471680500019
14626167,35128897200026
807696,21210461600033
64598584,80747048900012
39603625,44458776000018
48711883,49816001900010
55765349,53235656500012
16243323,37814077600113
62597220,79417129800027
22796343,39516151600020
64407116,80462417900011
65866669,81357551100015
61624340,78970681900016
50809224,50760050000056
65575587,81224981100025
30914010,42023381900028
59525982,75406014300015
73334814,89847274100013
67778089,82485463200018
73196435,89523286600015
64117298,80323622300019
63942126,80238444600018
67227957,82206391300013
55573861,53151497400017
70627642,84852603400014
45833783,48722029500074
56284135,53462810200012
70954781,85098025100019
72754158,89107995600019
44697937,48201120200041
48848276,49858978700031
73456423,89969903700011
54635735,52602048200034
4689774,31642839000025
66602010,81899146500019
4878492,31727712700021
8176183,32931667300014
13455980,34824016900014
49685036,50119918600013
48655463,49798148000021
6268814,32286224400017
57105849,54202984802493
64792603,80841620000018
63349761,79954936500010
11778028,34183900900030
41314544,45049097400018
51443990,51023132700014
48632799,49791069500020
60992746,78426350100198
66214913,81521381400016
69473188,83865202200016
33504326,42849810900019
53202370,51939352400011
71367678,85810774100010
68567984,83113912600013
7215784,32618912300028
6943688,32523240300056
3933769,31285867300048
41270040,45038797200026
70336449,84444450500011
46569425,48961194700057
11815999,34194474200012
53074757,51887930900012
33936493,42951907700326
20977250,39099468900011
28931902,41359867300023
25431737,40311550400025
68751454,83223222700013
681854,20004050900024
53731896,52161641700023
14042231,34977067700020
73555718,90070182200018
12836366,34464346500018
59158775,75242523100012
67281824,82233490000013
29199185,41421740600027
31071699,42059287500041
33872865,42936947300013
72522801,88887797400012
19056629,38460911100024
2433360,30418758600025
54970825,52887198100015
32536010,42387582200011
41365688,45060749400041
5375299,31938278400019
10494263,33825323012055
55415306,53081206400018
56551902,53771942900038
54180754,52351931200012
12186757,34293698600021
61516789,78921710600010
55361293,53057277500027
51473369,51035185100017
25879451,40414340600019
61090296,78498468400026
44617937,48177284600012
32148150,42300941400016
72764870,89117778400016
9902207,33452747000010
46638297,48982262700035
27904601,41110704800026
42977687,47754107200013
8583187,33057710700015
55053296,52922107901870
57124107,54205418400024
72682929,89039452100011
39588966,44455619500014
56633571,53807560700019
73386957,89899670700011
35423484,43320296700017
152139,3907388700018
63315974,79939053900010
9761904,33412692700030
69202959,83495490100023
71944744,88179396200021
48285802,49481219100042
4476178,31543567700036
17116489,38019657600017
23628632,39904984000016
26338239,40529942100025
67673624,82432313300010
28020472,41138441500013
72925200,89264516900012
36351312,43525447900015
71746682,88011886400052
55824317,53261739600017
27166685,40937694400016
27836684,41093883100014
22237127,39388033100011
56977282,53960770500016
3344489,30991846401234
26236334,40503082600011
32524539,42384993400017
62576598,79407744600019
29731085,41585050200014
68332464,82980983900022
9249492,33259458900019
13366907,34799478200030
10676548,33876230500039
21636690,39252350200012
15073660,35241433800041
21383422,39194667000018
12678969,34422455500021
71403276,87280220200186
18566724,38354124000073
48410999,49519999400015
12430109,34356229400011
73550127,90064594600014
41183196,45018655600020
29137255,41407733900037
65933814,81388986200013
73086926,89418011600010
15061844,35238515700016
69598680,83946597800014
12324608,34327953500011
59786782,77567227217466
6650129,32419695500011
67217140,82201016100013
11789386,34187046700014
35227210,43275852200028
61411223,78873659300013
69476505,83867331700015
60155890,77785576800019
5621844,32038927300014
66455180,81827500000011
38156874,44132919000017
13278423,34776644600012
70823126,84997793900016
43170588,47801066300019
50684385,50514419600027
22649535,39481968400033
6976356,32534435600036
60708111,78205275700013
20031216,38882925100015
27478420,41014270700018
64860979,80874040100019
70888769,85047026100023
8540316,33044500800015
3225044,30931315300020
68189529,82898575400013
16042824,37765043700033
52961618,51841540100018
45333949,48393930200020
26020326,40447180700010
65615505,81243275500013
6242482,32276032300038
27052565,40908774900043
50154448,50294767400029
16748043,37936743600019
69894761,84141591200010
31633233,42184028100024
21570070,39237359300012
11855493,34204898000011
45885036,48756170600010
20297225,38942929100021
70550737,84796766800017
12559145,34390825700011
52659342,51521519200011
8341756,32983302400030
6663862,32424809500014
36986957,43874872500019
13780761,34909595000029
69743223,84042142400028
32282913,42331452500019
47434433,49224530300028
2651554,30546055200014
12064087,34261084700051
36052480,43456770700022
6841047,32487967500019
9067986,33204740600035
29116935,41402988400023
51579940,51078877100028
11167257,34011985800017
46224254,48855887500016
18669262,38376259800019
13768623,34906545800011
72785623,89137002500019
73246567,89759514600019
9830411,33431808600017
8938956,33165713000018
72688034,89044203100013
73643883,90159763300014
25880973,40414680500019
694397,20007303900121
10636323,33864821500030
63734795,80138701000011
65367071,81122474000019
34433278,43075822700010
10369852,33794438300047
62415165,79332815400026
46059728,48807052500016
9737413,33405677700017
69872296,84127057200016
62741014,79483029900010
71831928,88084820500014
56237334,53442680400017
8561226,33050999300060
49013498,49910285300011
72842973,89189453700010
149176,3905681700016
34544046,43116971300010
23878772,39958814400028
6789729,32469687100015
62101062,79187325000017
2069251,30180145200014
66450458,81825202500015
4404713,31511498300028
2464354,30438442300014
47168641,49143032800014
69359028,83793574100020
28318951,41208803100015
66350294,81777189200020
24825781,40175464300013
73871654,90405685000012
51091409,50877802400028
2923854,30713185400142
17302304,38062233206297
25237592,40269065500012
27581847,41035886505525
72967257,89303984200016
66595532,81896038700012
70400079,84487412300012
45639396,48485446800028
3499531,31074837100021
22705001,39494943200014
14824244,35178101800012
58748309,75056089800017
10208802,33708054301626
5839374,32122762100018
1987377,30128086300012
67813390,82503825000023
58092380,66291026400016
16487185,37874368600016
61744059,79024421400017
38275557,44159828100018
16345975,37839372200012
67603634,82396750000013
55319696,53039049100013
64603349,80749311900018
5861678,32131559000018
48732721,49822516800018
47080978,49116576700014
57774013,61201018100032
45765790,48522475200017
72891395,89232968100019
63141744,79857682300016
68724796,83207213600027
59219164,75267746800015
44252016,48069689700010
52636396,51511995600016
65536305,81206088700013
70628672,84853353500011
67470483,82328796600019
52031445,51265437700039
48880282,49869013000014
69771700,84060549700014
10854320,33927576000017
64174121,80350938900018
7799736,32813995100011
1965051,30114002600057
73782023,90306051500017
65361601,81119671600013
60988568,78423248000011
65288239,81084140300019
13413593,34812166600047
71450892,87771236400026
32457917,42370311500026
66545747,81871728200011
13246015,34768165200033
9285102,33270118400027
18737207,38391222700022
20222800,38925778300016
8851685,33140228900028
46311176,48881768500016
8165720,32928282600026
74202969,95710005000013
52202204,51335230200014
59531535,75408747600018
19801064,38830749800013
71123977,85227763100010
62917111,79753620800045
21534385,39229341100014
58587391,74983949400020
31500403,42154415600241
53576682,52096802500012
20546580,38999243900015
2982191,30756081300015
15540856,35356101200058
447598,13001321200126
60836040,78301766800030
70564830,84807195700015
43523648,47886671800016
1502587,26130022200096
26477071,40766726000019
33276872,42789149400028
67689609,82440431300010
17222725,38044018000046
63090365,79833754900017
24167707,40024073500011
40952909,44965077900019
71088925,85200632900027
4366751,31494960300018
45090559,48320419400011
5818363,32114778700014
6235702,32273543200013
73279124,89791589800018
72031397,88252652800014
62382606,79317590200014
70580238,84818067500011
67639881,82415260700019
44832582,48241696300023
13170367,34748213500048
12781269,34449506400018
61200091,78603558400014
52667250,51524815100018
11929074,34224401900010
29874157,41779563000017
4406346,31512273900016
15100223,35248287100014
10258256,33761392100036
53327322,51991790000010
63754257,80147917100010
35649127,43371651100012
41015564,44979959200018
40877037,44947883300048
70236872,84376586800016
24525598,40106593300012
71636619,87922303000013
58110940,66940744700079
61142361,78548059100011
63056960,79818499000025
47196862,49151936900012
46944747,49075465200017
15965050,37667524500025
9603416,33366284900020
33240476,42773223500010
40862510,44944775400010
10020071,33486089700027
53830026,52202411600017
29510003,41491759100011
60764182,78247535400018
63531326,80041466600019
58641897,75008751200018
29676193,41528721800028
34879627,43198136400026
17379378,38080747900031
53590046,52102334100022
4010669,31326038200012
52145575,51311777000018
52609116,51500900900017
7106188,32579976500020
72123809,88335899600014
16414207,37856319100022
63130905,79852664600020
7929161,32855506500023
62398420,79324825300015
48016299,49398087400017
57961657,64701102200025
5972358,32173773600157
47233865,49163202200019
62917554,79753849300017
25931261,40426400400015
65618684,81244785200052
10397235,33802264300021
69039172,83397008000010
12979880,34503200700022
7011557,32546802300057
62307092,79282956600027
43347338,47844300500028
61342319,78842275600023
18718499,38387149800010
58309119,70201990203274
39236574,44377402100028
55872361,53283159100039
11983808,34239498800014
2267226,30312330100010
46606746,48972477300010
50632362,50493410000018
61896114,79093581100014
54977276,52890091300013
37579607,44007404500012
73900465,90438563000010
20258734,38934036500011
62797664,79508708900012
12436540,34358042900029
3017256,30785991800046
62195009,79230593000036
9661044,33383433100345
53970962,52262983100010
63869993,80203052800011
31564320,42168392100017
11278693,34042761601451
31905281,42246156600016
44330390,48092416600014
46407189,48911280500010
54978822,52890757900023
52950153,51837016800016
73897694,90435400800016
65374226,81125986000013
41935359,45188670900018
23506071,39877949600015
46613468,48974664400017
59011815,75175755000015
55669008,53193242400033
32414019,42360562500015
61992166,79137400200016
12805512,34455995000060
28628656,41286026400016
549077,17850211800270
33904478,42944231200014
27779131,41079633800011
59167263,75246038600010
62852734,79534228600023
7757607,32800448600028
73586073,90100948000012
70496811,84757238500015
56722591,53846937000034
23835983,39949030900024
66571057,81884002700010
44402395,48113602600012
45048837,48307790500014
28383144,41224807200016
65212432,81046890000016
47446792,49228382500023
36708369,43809170400041
61110609,78517086100013
58423264,71980185400790
46137040,48829885200010
28902349,41352404200012
57665666,59200767800010
56988583,53965953200037
62976207,79781087600012
49104329,49937935200010
34721950,43161182100015
30070102,41825388600018
38813167,44281836500037
62382147,79317423600018
51284602,50958641800014
45314846,48388190000011
27315881,40975373800015
66906005,82048819500018
61044612,78462659000011
18648474,38371505900010
12242667,34308358000021
32486602,42376607000019
21559718,39235076500039
14583025,35117564100031
35942133,43432158400014
42954216,47748021400014
56093049,53379531600017
60523598,78062838400015
40143757,44780692800027
26398365,40692002500052
43203867,47809304000010
72397045,88771764300019
20950397,39093187100029
16456251,37866704200055
58449174,72202474202426
33431717,42827259500011
51211731,50928686000028
54884076,52850048100015
19603609,38786135400026
39316220,44395345000014
63592385,80071136800012
25427528,40310643800126
51953129,51233597700017
65631769,81250592300019
68359967,82996798300018
33901562,42943531600014
61077311,78490931900013
13637134,34873265200014
60432884,77994542700010
13974051,34959516500011
7812994,32818087200025
60099589,77744939800018
51899152,51211372100025
67399868,82293044200014
67879867,82538177500014
69484185,83872172800015
9237533,33255868300022
60763503,78247089200012
5570679,32018260300029
8789296,33121295100023
15556842,35360241000014
62418837,79334463100015
26395715,40667067900025
44795429,48230073800010
40736330,44916111600016
54779122,52804535400016
17807156,38180498800016
52012803,51257983000013
38242096,44152177000012
54707991,52773928800027
66441016,81820707800010
72388403,88764260100017
71937817,88173482600012
38380729,44183955200011
45442915,48426901400052
11235277,34030556400015
63736197,80139318200010
19361184,38528800600013
71734268,88001966600010
57573095,57687153700014
27684439,41058203500011
9246207,33258611400024
66278708,81743222200013
55329990,53043397800018
9162169,33232947300018
51513754,51051878000018
58801934,75080342100015
34809330,43181791502468
63860824,80198757900027
36592729,43782280200017
67775811,82484277700016
69203030,83495531200014
66940342,82065839100017
59944240,77612398600015
54301219,52402586300035
65935005,81389552100017
63199918,79885233100015
68084072,82842333500011
52876226,51805945600039
31005494,42044657700017
16242,991489600015
37569786,44005559800013
72661793,89019615700014
49813673,50160867300023
38148670,44131001800011
50191138,50310540500057
59672739,77557701801364
67816191,82505283000015
71996520,88223251500024
62278049,79269345900010
68887856,83304949700013
53491297,52060818300015
5398737,31947942400024
62886864,79739868200014
67662905,82426879100012
15656984,35384489700010
58838099,75096668100017
48112222,49427779100013
15578310,35365682000035
46254858,48865041700626
48963365,49894550000037
41912164,45183695100017
11855080,34204774300014
49901291,50190875000018
27325713,40977564000017
17883485,38198386500035
43903771,47978599000017
68595483,83129515900014
11476264,34098869000012
62270269,79265669600012
15973420,37738021700028
9147876,33228804200010
11411795,34080235400035
65218941,81050090000016
56166745,53411667800028
19216549,38496432600019
60454682,78010212500017
1305356,24090003500017
14237075,35027256300015
25879192,40414275400021
66011291,81425794500018
67913360,82753627700011
30460273,41919052500016
71036423,85160780400016
27381445,40990853000028
698745,20008919100015
69495069,83879193700017
52057842,51276271700019
65008130,80947158400015
62700888,79464303100014
59967681,77629982800017
17214216,38042002600011
43341449,47842892300039
60705569,78203203100026
12829379,34462411900014
9653886,33381325100233
37009423,43879750800019
16582102,37896725100018
22925334,39745416600018
57898164,63367035100012
12076473,34264492900016
71663558,87944288700011
21292222,39174182400018
34577797,43126110600014
45973477,48781432900024
44945732,48276280400037
67751129,82471440600017
56122253,53392183900015
71143761,85242558600017
65655931,81261521900019
2354401,30363101400022
72957806,89295084100023
31319380,42116246200012
693626,20007051400365
9734941,33405102600014
4103923,31373545800017
1881142,30057177500018
56121436,53391859500018
19393337,38536279300015
63106864,79841530300014
54791525,52809849400016
19643816,38795321900012
42926076,47130006100010
30362811,41893867600024
70162966,84326122300013
70426312,84506297500014
128184,3893197800019
14151642,35005269200026
65894749,81370698300018
46444827,48922614200029
31935624,42252884400034
13224310,34762360500016
29263599,41436611200012
70372608,84468965300013
65407342,81142408400028
44507694,48144904900016
40072423,44764365100014
63809940,80174790800011
63393616,79975812300019
30977790,42038444800023
39718628,44481674800016
41660510,45127806300024
48657166,49798670300054
8649753,33077996800024
9548517,33350535200018
37867799,44067655903109
22632008,39477915100015
16122328,37784676100015
9317966,33280196800048
56000102,53339580200028
68770048,83233999800011
6501090,32368122100012
28674909,41297284600023
62306446,79282644800021
23170477,39801976000022
72859183,89204107000012
47640079,49286811200011
62980541,79783114600023
55882873,53288045700017
47532029,49254147900019
68737717,83214921500010
69568763,83926735800019
8027555,32886340200025
73641575,90157405300012
13822938,34920466900015
68936717,83335389900010
62291809,79275792400016
8298348,32969295800013
61528108,78927015400022
19403840,38538612300017
45897577,48759899700012
21189981,39150182200020
9762341,33412842800011
50024123,50240877600024
2263896,30310749400013
11408839,34079440300014
71060269,85179261400014
37743626,44040588400014
30754761,41985626500022
28450142,41240757900017
5521693,31997358200137
29399828,41467769000037
68481015,83064774900019
58570307,74654330500013
52222804,51343749100014
61588635,78954329500016
15267221,35288215300013
65997937,81419519400034
69409204,83824894600025
6422320,32340580300046
48553494,49766273400027
41100472,44999663600022
52386781,51409816900014
28650089,41291153900010
61220295,78617218900015
31686322,42196197000017
41186163,45019263800051
53632063,52119967900023
55076200,52931851100019
69616416,83958389500017
57700253,59734077700015
58834545,75095019800028
6925640,32517029800013
66943859,82067647600014
54492935,52482700300012
44011572,48004896600018
30446404,41915252500020
65819980,81335600300018
72086823,88301965500025
63154882,79863854000012
65491182,81183630300016
34629930,43138352000043
17921518,38207647900015
11834314,34199537100026
10909484,33942698300039
32328984,42341871400014
70169052,84330391800018
59914660,77592437600012
61526116,78925992600010
53587560,52101361500021
3341511,30990434000085
20256337,38933480600012
8218372,32944253700018
44388210,48109503200027
2482759,30449767000022
70509212,84766383800013
66162712,81496410200010
37258892,43936165000013
64151576,80340026600034
11659931,34150881000015
9559006,33353486500048
71267241,85337395900016
59755972,77566008700138
21106352,39129878300013
45527521,48452140600070
30089931,41829969900383
30608622,41953037300036
59613724,77532812300010
52054292,51274844300011
54543660,52503935000018
4256454,31446948700016
26018138,40446639300018
12740133,34438348400013
15223825,35278164500028
17665353,38148187800019
69374269,83803071600016
25342675,40292754500051
67920354,82757237100025
21894140,39310906100134
41199941,45022340900019
68237422,82925980300015
64473131,80494246400012
9702395,33395438600681
38605863,44235105200018
49422816,50036854300012
64251589,80387419700020
60033111,77684122300014
70289117,84412390100036
71033260,85158561200019
71196514,85282277400018
34850139,43191260900028
59013264,75176356600013
21132954,39136321500016
17418702,38090150400015
67836071,82515429700030
3600379,31126139000067
17804968,38180057200012
71986493,88214808300018
19033043,38455759100011
68511347,83082095700025
52420453,51423628000012
64722148,80807682200010
68548325,83102954100016
33139619,42535614400054
21865954,39304396300015
55183147,52977789800014
6388720,32329897600016
74118192,95039221700077
59254093,75284235100013
59553301,76350033700087
60966006,78406465100010
61739253,79022235000015
17803620,38179741400020
48457652,49534482200012
62521325,79382220600033
38035491,44105060600017
34215571,43015246200031
31715437,42202893600017
22166473,39371914100029
15924797,35712817200024
8233044,32948675700019
72057246,88275004500016
69194238,83490220700010
62384821,79318640400018
71141193,85240819400011
15173562,35266265400032
65657695,81262290000015
60482490,78028021000011
54862712,52840706700016
70670156,84884189600022
4566177,31583668400029
57975371,65105463700012
41074608,44993730900010
7466812,32703842800014
67217886,82201410600014
38540773,44220269300028
48542006,49762897400014
8395793,32999735700010
27394886,40994511000016
7494589,32713378100010
12369513,34340042000026
71811064,88067248000014
36441310,43748975000012
54484256,52478782700012
30988365,42040812200018
60979795,78417602600366
31420770,42137210300018
54008669,52278931200017
13255870,34770683000044
72479941,88847716300016
73891993,90428764600015
37302655,43945976900014
22989202,39760346500014
6952579,32526253300038
50350704,50375953200024
72590789,88952096100018
32419830,42361864400011
37497672,43989592100021
48083197,49418843600013
48707424,49814519200015
43225488,47814756400114
27837968,41094201500018
64344147,80432417600010
57956373,64611208600012
8824483,33132172900013
47566867,49264869600051
38454527,44200765400027
69488899,83875125300025
33070067,42510878400017
68310202,82968000800010
51521803,51055051000026
49817191,50161885400019
72534815,88899351600010
43647345,47916598700021
30338502,41888201500013
26642940,40808997700016
49354374,50015432300017
13488339,34833223000021
17304710,38062792700011
48418925,49522252300013
59477684,75384344000011
68348336,82990042200017
35110332,43249640400018
54334357,52416390400013
40636024,44893298800067
73311365,89823983500017
5470117,31975931200030
1732701,27630276700013
29982301,41805654500019
71629145,87916763300012
5380443,31940471100024
3976631,31308413900036
71375866,86220025000010
36043579,43454686700053
70476520,84612003800019
71326653,85385839700013
39935309,44529950600037
23717683,39924650300011
8863928,33143956200025
8118928,32914292100025
63339366,79949948800010
6979751,32535560000017
28760758,41317256000018
16067867,37771404300017
20453455,38977552900016
61213660,78612718300014
35177684,43264793100026
19607138,38786965400013
53613144,52111811700030
64223888,80374334300011
68660599,83167765300022
42669549,45363381000016
43700109,47929322700019
53587937,52101515600016
20129970,38904920600037
16042057,37764873800021
28851665,41339826400015
29237872,41430601900012
49510233,50063641000010
2554917,30493768300023
50317448,50362567500023
45121492,48329942600013
43668068,47921489200016
47844320,49346979500022
31371604,42127558700010
53539044,52080722300018
26119566,40474153000012
28143775,41167795800018
43086205,47780607900018
37750388,44042036200012
8157624,32925748900024
63649724,80098272000016
24483457,40096818600025
31426379,42138448800027
52180686,51326393900011
41666581,45129176900029
37855031,44064980400026
71522851,87830536600014
56010144,53343931100010
49033258,49916340000041
9710877,33397886400028
56400719,53513657600019
61014396,78438598100054
42173556,45244576000021
5591746,32026793300010
2106686,30202309800031
73438762,89952293200016
56750814,53859081100013
50425278,50407218200018
47779673,49328520900018
29455416,41480250400012
72909598,89249353700013
65564028,81219661600013
42181418,45246440700017
68696263,83189611300014
72765967,89118714800012
71862913,88110941700017
62553338,79397009600012
46483029,48934235200031
65418863,81147999700017
48601965,49781392300016
60278137,77884004100017
5729017,32080724100023
12674854,34421336800014
53333926,51994642000014
14774388,35165938800018
70503900,84762618100030
72547502,88911314800023
50361770,50380488200010
49960402,50214738200027
72038534,88258660500017
51831279,51183329500013
65110829,80997567500020
68075960,82838062600014
18212443,38275547800015
20615321,39015300500017
26496937,40771443500010
26138162,40478684000011
70158844,84323264600011
40964227,44967669100016
21434895,39206213900028
17392845,38083957100011
69093681,83428558700012
20745777,39045438700015
70325989,84437341500026
52105282,51295610300018
62328462,79292718800013
21616342,39247542200011
49238182,49979864300015
21259369,39166523900011
34124025,42995435700019
2502741,30460802900035
8899606,33154742200021
65590983,81232048900014
44275595,48076481000010
2263053,30310241200010
5241300,31881039700014
26757795,40837718200014
2529025,30477580200016
23594491,39897495600011
43142017,47794050600017
12720298,34433006300019
48521713,49756518400015
64471970,80493697900025
65728288,81293826400015
45949743,48774382500035
8864405,33144125300027
34340603,43043255900010
43475096,47875116700014
71978383,88207413100013
25494443,40324795000013
69358791,83793447000019
60562380,78093814800043
64641377,80767814900020
51395440,51003376400018
20710093,39037313200013
34793662,43178403200010
58253067,69281206800017
46716458,49005911000018
48393826,49514314100010
32820879,42453572200013
33137163,42534776200014
73926535,90468080800014
47320854,49190120300019
14149930,35004821100030
26565762,40789890700016
60981090,78418027500082
3021150,30790755000056
50828633,50768001500017
55424787,53085362100023
36927296,43861633600022
7114857,32583133700010
32974771,42489360000017
4138791,31390717200024
63003245,79793604400024
58312880,70203038800012
24227302,40037980600013
36205135,43491785200015
68450740,83047633900015
2983885,30757074700211
12812874,34457954500015
54474190,52474641900018
62342043,79298886700018
73615497,90131058100011
50339456,50371103800011
52946346,51835339600022
34018130,42970809200011
65895222,81370918500025
17482748,38105248900014
44505213,48144256400011
70937078,85084268300011
17519976,38114025000030
52226981,51345354800028
29357868,41458652900011
68645129,83158523700017
513593,17590001800052
13187282,34752841600022
66940457,82065902700016
33983890,42963264900019
45842633,48744120600041
72393628,88768714300016
3514068,31082347100027
51762406,51154337300027
21567352,39236775100030
55499552,53118390300016
27633685,41046729400022
22373899,39418608400023
36648941,43795301100016
63051822,79816187300012
40003299,44748434600013
27410226,40998245100018
51931413,51224469000016
58661324,75017627300019
32666996,42417959600012
74004207,90747256700011
21970874,39328527500011
66870359,82031097700013
43891793,47975698300017
42116468,45231131900027
4446838,31530113500010
41036254,44984772200013
69620482,83961142300014
10830829,33920896900016
9491582,33333321900033
244334,4627050000013
1817799,30008758200015
309913,6450052300010
9082526,33209147900011
1957307,30108921500018
7803985,32815259000019
57593203,58177177100010
13859440,34929817400013
7163812,32600733300023
45413385,48418154000010
32989315,42493085700018
53022079,51866868600026
3867040,31255198900022
29428888,41474411000019
7805315,32815639300014
24690261,40144520000017
17301759,38062233202775
46755881,49017892800019
42098591,45226969900024
36155298,43480298900013
51269974,50953169500039
37248019,43933611600025
67640072,82415356300013
42696658,45369865600015
65304052,81091777300014
55530373,53132218800016
54384449,52437112700019
71151826,85248910300014
19620522,38790157200017
49949998,50210399700016
60026893,77676922600015
63212428,79890938800018
55672740,53194854500011
63265730,79916033800015
53277020,51970851500019
52932840,51829910200013
54635324,52597297200018
73542508,90056892400014
57736401,60281041800015
69766437,84057286100010
12802631,34455205400027
30298834,41877863500023
6187884,32255613500026
20759567,39048624900019
59606604,77526399900010
36185480,43487216400018
48492050,49717289000038
12055789,34258861300048
18792261,38402180400024
38222327,44147854200018
20115058,38901681700014
71288033,85354370000019
68183249,82895000600019
47963364,49382182101118
19686734,38805368800015
18311189,38297888000013
68948998,83342837800016
70376932,84471899900015
5648005,32049110300018
50180030,50305661600017
57015988,53978357100018
8683470,33088490900012
69042830,83399016100014
73090531,89421395800016
69095753,83429715200011
73545577,90060056000016
56539606,53766398100018
47360446,49202247000016
47514020,49248700400029
27686150,41058577200016
2525040,30475047400013
42295482,45273765300017
45242893,48366144300042
27124804,40925821700010
70136810,84308238901066
34216574,43015470800019
15325689,35302230400029
36765461,43822691200014
51188864,50919043500032
10363685,33792611700017
13282199,34777624700012
63524767,80038393700011
73963134,90510276000014
69809104,84085200800019
69472602,83864835000018
62137687,79204038800052
25361911,40297130300035
36073681,43461601700019
19819964,38834972200016
